@relation bank8FM

@attribute a1cx numeric
@attribute a1cy numeric
@attribute b2x numeric
@attribute b2y numeric
@attribute a2pop numeric
@attribute a3pop numeric
@attribute temp numeric
@attribute mxql numeric
@attribute rej numeric

@data
0.68231395,0.643733762,0.400712862,0.414142688,0.086483124,0.029110893,0.556309012,1,0.033563806
0.800114609,0.7833383,0.547069595,0.26762032,0.00503929,0.253431587,0.817465769,0,0.356692257
0.231192958,0.106969776,0.742936635,0.095310288,0.139454155,0.157484107,0.597072916,0.333333333,0.306064221
0.766482852,0.250951551,0.88413392,0.070246119,0.032880283,0.003908072,0.393851387,0.666666667,0.003776816
0.988222034,0.089337824,0.280868436,0.744506987,0.038235848,0.08532118,0.724977271,0.666666667,0.058111866
0.327933891,0.612422071,0.992228324,0.863695632,0.090861792,0.063062612,0.759095542,1,0.094606133
0.045304715,0.174297412,0.755721748,0.061569175,0.01134553,0.299329626,0.676821569,0.333333333,0.403714243
0.296771335,0.532748768,0.856382505,0.431675698,0.009884089,0.056342464,0.649054699,0.666666667,0.002559011
0.557811741,0.667514046,0.879972558,0.624594847,0.024232648,0.215421054,0.504555841,0.333333333,0.34727016
0.035213888,0.928475138,0.623598253,0.788880383,0.094163894,0.132954639,0.480924102,0,0.216077521
0.609447975,0.880759561,0.908133008,0.523758775,0.146889035,0.06230779,0.714653732,0.333333333,0.218685144
0.460073726,0.40796703,0.546106511,0.786544783,0.192984929,0.073901042,0.945308738,0.666666667,0.210281416
0.659540082,0.12908197,0.035445084,0.370841026,0.053220322,0.273823097,0.772808047,0.333333333,0.309399785
0.605919685,0.605393691,0.961585658,0.464531204,0.036620141,0.194500566,0.565496898,0.333333333,0.216011458
0.41878534,0.603876609,0.296340782,0.346962669,0.26972867,0.092961043,0.738702477,1,0.467905163
0.577488354,0.014890804,0.793491034,0.22294872,0.208590473,0.112236476,0.42138647,0.666666667,0.384568402
0.79975158,0.652368228,0.352279648,0.400278191,0.234003698,0.037896112,0.354896272,0,0.309257687
0.980270382,0.922138795,0.348750341,0.442929407,0.062968456,0.083021944,0.732051552,0.666666667,0.101027967
0.991645315,0.520443104,0.863212099,0.759267098,0.071425068,0.159709051,0.36212402,0.333333333,0.300184603
0.95524933,0.878384433,0.431712559,0.677139841,0.145069513,0.084929062,0.838203869,0,0.251926114
0.51011783,0.004989269,0.097571489,0.729844944,0.147396838,0.132182196,0.746490113,0.333333333,0.323366527
0.038507158,0.018219984,0.147211807,0.796629691,0.365782907,0.080192684,0.824764429,0,0.570643293
0.729954856,0.377064361,0.297156853,0.677158854,0.086419505,0.014267996,0.752939944,0.333333333,0.052299558
0.91280985,0.648504019,0.506491065,0.77659897,0.013864014,0.01502649,0.849658828,0,0.002367054
0.354561074,0.793119828,0.990959213,0.8798547,0.096112134,0.0936848,0.848359125,0.333333333,0.196772131
0.085966049,0.004087221,0.823380634,0.965578421,0.113764073,0.120206024,0.203735906,1,0.157824803
0.66232131,0.301647289,0.50747215,0.262816029,0.011670927,0.129282653,0.796640881,1,0.10959623
0.750708558,0.110873987,0.178403521,0.965250196,0.168404971,0.017431118,0.660655715,0.333333333,0.193627277
0.222137215,0.994930726,0.256715334,0.834617713,0.018503383,0.000715873,0.785135119,0.333333333,0
0.079703536,0.31611307,0.5310352,0.925993305,0.051817955,0.067922037,0.532789462,0.666666667,0.044981509
0.722241224,0.541235227,0.875261148,0.624604854,0.121253078,0.036549879,0.308489031,0.333333333,0.144542376
0.043633578,0.577539187,0.575350055,0.499624243,0.152610221,0.00247134,0.754813295,1,0.090454128
0.851308807,0.462434971,0.248912655,0.68442383,0.01880818,0.00651607,0.744080158,0,0.01313285
0.901808948,0.270679617,0.716052297,0.112063764,0.023209568,0.338270757,0.472150046,1,0.52301552
0.770019142,0.766586396,0.074043442,0.014955244,0.003579465,0.109169109,0.86071689,0.333333333,0.120905489
0.591809528,0.249331464,0.280477402,0.934441092,0.01825379,0.03715561,0.152195472,0,0.030572269
0.402790029,0.74759437,0.021772894,0.926138405,0.015560911,0.108416747,0.980941565,1,0.046361355
0.571793887,0.409363106,0.369534149,0.286275098,0.041096121,0.003684183,0.277887792,1,0.003874041
0.220508082,0.396235397,0.768827888,0.114022105,0.278659694,0.098493045,0.921668531,0.333333333,0.403516054
0.148705194,0.958683769,0.982367466,0.687098663,0.130904405,0.078154062,0.605899891,1,0.201657063
0.603371476,0.129735006,0.14081025,0.909933304,0.118924911,0.009157593,0.40949863,1,0.064345483
0.053618397,0.976779746,0.692509248,0.012211365,0.082551536,0.026718024,0.880016638,0,0.036734836
0.08073062,0.492568599,0.469850877,0.878022445,0.161931034,0.023758946,0.7908028,0.333333333,0.098394167
0.255196926,0.484163145,0.126999049,0.511607451,0.000166485,0.016585561,0.618944552,0.333333333,0.008504692
0.006512534,0.392021169,0.521241348,0.83553234,0.069115213,0.000172811,0.588514771,1,0.010083975
0.082004724,0.86445068,0.594933759,0.43258432,0.011265048,0.042476593,0.769856197,1,0.012675394
0.319806224,0.383037684,0.002309201,0.869803816,0.012606388,0.185926635,0.679900427,0.666666667,0.261671048
0.143039729,0.665707948,0.102480916,0.349807618,0.036014621,0.464708112,0.485541859,0.666666667,0.659395984
0.805182025,0.168301088,0.01206805,0.280067846,0.130416293,0.025897535,0.900318681,1,0.044714763
0.111282125,0.140340578,0.135251767,0.901981858,0.119007918,0.072086781,0.365467475,1,0.235175996
0.622453041,0.545355449,0.46402837,0.510814908,0.022493776,0.290949766,0.903505495,0.666666667,0.290316268
0.822721463,0.39832551,0.361672466,0.158791772,0.153641177,0.018229976,0.724443842,1,0.087253183
0.437224852,0.29295982,0.019344683,0.111965697,0.230444665,0.101845151,0.361287892,0,0.4917365
0.689822565,0.134300252,0.056295898,0.746267193,0.259109501,0.100469672,0.326271047,0,0.398414236
0.940301105,0.037047001,0.051510481,0.127325218,0.163062063,0.165496445,0.234051381,0.333333333,0.473737415
0.364469887,0.512291664,0.750764316,0.733492442,0.586387848,0.032290963,0.401353258,0.666666667,0.643221737
0.986901926,0.478457837,0.216732856,0.797921576,0.034142252,0.19670937,0.871823638,0,0.250900266
0.64866019,0.626752845,0.481194864,0.845408105,0.033625495,0.012375264,0.409494396,0.666666667,0.008260383
0.771790287,0.871137041,0.531188213,0.38708015,0.105152824,0.008049905,0.154233932,1,0.031214203
0.090153393,0.725973203,0.247490532,0.972938463,0.098632199,0.035111125,0.9193877,0,0.054307627
0.380342188,0.07685915,0.293686551,0.908288177,0.083009084,0.023060324,0.82370498,0.666666667,0.037737001
0.151513424,0.643914771,0.942036957,0.120180324,0.003273591,0.05697306,0.34253639,1,0.006246081
0.459912713,0.572496915,0.987339899,0.407028815,0.007037281,0.034249362,0.648809152,1,0
0.035677926,0.999413968,0.981737411,0.67597104,0.033022129,0.230208729,0.200296138,0,0.257698535
0.505789475,0.707749218,0.860551868,0.89163477,0.008133774,0.023024407,0.848531642,1,0.002195041
0.529659432,0.741627048,0.407838482,0.166147811,0.014299212,0.135289522,0.576834376,0.666666667,0.176086894
0.855502151,0.555327988,0.477791568,0.959827482,0.115360694,0.120409327,0.587617256,0,0.310590168
0.80670815,0.928235125,0.5954048,0.263105227,0.018740219,0.155971532,0.493152744,1,0.182410257
0.957571521,0.05036172,0.855038388,0.636059701,0.09194068,0.004510029,0.606720144,0,0.038698033
0.858464394,0.010017541,0.82160648,0.964657791,0.411068524,0.007580563,0.373239235,0,0.40289531
0.250214518,0.155461395,0.22701375,0.122557952,0.233005225,0.025905116,0.297025606,1,0.315940035
0.182713983,0.305073474,0.471589028,0.780329526,0.058910237,0.245629661,0.268661803,0.333333333,0.32136095
0.337727694,0.778471037,0.064572618,0.095454386,0.104797436,0.025107672,0.243739886,0.666666667,0.092350015
0.559649891,0.026086409,0.644952111,0.289837539,0.118223728,0.019282744,0.470292571,0.666666667,0.036616421
0.247135265,0.260084045,0.114503962,0.999126402,0.013105608,0.05520415,0.930272186,0.333333333,0.023615697
0.729058783,0.014511784,0.894359809,0.698906751,0.070510578,0.019297637,0.520658192,1,0.033542616
0.457503515,0.643871769,0.373943533,0.960960258,0.007040546,0.122771165,0.552903112,0.333333333,0.049595955
0.613692323,0.92759209,0.653280835,0.270164062,0.015775935,0.071286575,0.293488465,0.666666667,0.036140268
0.369746319,0.677049561,0.085211413,0.202667827,0.036768416,0.15165389,0.494541352,0.666666667,0.237797331
0.56293016,0.234037638,0.05425172,0.960942245,0.013726746,0.066654679,0.856125593,1,0.043782401
0.431646395,0.737929848,0.460042024,0.777397517,0.008689779,0.020092351,0.528899877,0.333333333,0.008523389
0.671005022,0.592348987,0.231018099,0.634362538,0.080239997,0.167830385,0.791850606,1,0.254915159
0.658456993,0.071571865,0.171236898,0.321947534,0.003913613,0.029939267,0.79852164,1,0.005988061
0.543034529,0.15240423,0.941760933,0.94991169,0.081300608,0.129611832,0.62007703,0,0.15670173
0.266782876,0.151525182,0.296002752,0.905254099,0.0009601,0.001418673,0.868442081,1,0
0.641719621,0.608419855,0.847899767,0.898840706,0.228718854,0.044881726,0.196649983,0.666666667,0.290586753
0.373717645,0.282877275,0.424336917,0.089017977,0.045357112,0.0325974,0.691730055,0.666666667,0.014771964
0.674361298,0.895963382,0.140767247,0.082805722,0.229128672,0.14596562,0.484926934,1,0.463400406
0.00390832,0.917621552,0.082836207,0.739464533,0.066972516,0.030214369,0.26529718,1,0.026255729
0.153935623,0.149907095,0.711647913,0.857128133,0.146534757,0.335564477,0.952931265,1,0.601017372
0.998231855,0.877847404,0.507734173,0.120445505,0.087110523,0.064664103,0.611432097,0.333333333,0.173994064
0.623087093,0.771836679,0.697071645,0.508005984,0.030305082,0.025052045,0.668961963,0.666666667,0.008276588
0.793721085,0.405626904,0.739591344,0.206065155,0.000681458,0.062796337,0.465024962,0.333333333,0.017631375
0.387038737,0.195871577,0.932393118,0.935143573,0.069526949,0.056015441,0.454669671,0.666666667,0.101799535
0.364277871,0.124988749,0.059514178,0.126331537,0.000773688,0.024488094,0.246574255,1,0.005481993
0.048553981,0.817351137,0.283664679,0.633563991,0.033650538,0.211481614,0.496770322,1,0.310898047
0.396983553,0.044085381,0.539347923,0.797465264,0.017724982,0.042840207,0.237592755,0,0.020353675
0.783356235,0.555616003,0.361633462,0.356110936,0.011397704,0.220023638,0.323201715,1,0.242588777
0.434220606,0.075037052,0.20022642,0.111141132,0.138078616,0.1598386,0.226893487,0.666666667,0.450696343
0.430064265,0.209769328,0.011423994,0.27654043,0.164624957,0.048270355,0.877264823,0.333333333,0.185637378
0.821974402,0.083110488,0.488705517,0.954596899,0.048693312,0.10986918,0.556042298,0.333333333,0.172335007
0.39670853,0.396649419,0.101182803,0.277631177,0.125364615,0.164673429,0.805908147,0.666666667,0.29189555
0.29841147,0.506311341,0.924159402,0.159622341,0.066249083,0.023014198,0.783061733,1,0.010767043
0.80182775,0.02313925,0.918146879,0.449462882,0.195772226,0.123206511,0.46551923,0.666666667,0.329716066
0.605877682,0.606567755,0.094558227,0.041916713,0.056513537,0.014608159,0.112544995,0.333333333,0.077904627
0.012706042,0.791157723,0.839459033,0.364435638,0.082365325,0.00592193,0.1861444,0,0.028930662
0.443915401,0.230762461,0.599705174,0.59633649,0.086330843,0.082007147,0.610307028,0.333333333,0.093905614
0.766085819,0.479683903,0.476305439,0.585986401,0.028353846,0.032172701,0.504473287,0.666666667,0.00925133
0.79121788,0.777146966,0.68747581,0.429972531,0.05656975,0.032530688,0.891169955,0,0.038894976
0.05219128,0.804214428,0.390097939,0.736955815,0.026455625,0.086584091,0.14062409,0.333333333,0.067723427
0.516647365,0.203370982,0.645357146,0.593986881,0.035900209,0.177100041,0.849540288,0.666666667,0.226599008
0.330301085,0.773810786,0.054862773,0.122446876,0.352492267,0.057983106,0.873187903,1,0.432563885
0.032544669,0.195275545,0.318369698,0.354530854,0.447345024,0.043647758,0.705550516,0.666666667,0.624534598
0.427114023,0.066983617,0.904404683,0.410288047,0.079208368,0.122332652,0.946278223,0.333333333,0.224769184
0.383996488,0.4148114,0.771483119,0.331633169,0.076091096,0.013881235,0.665477742,0,0.034675661
0.939024,0.510544569,0.343477883,0.806689582,0.096372128,0.146222292,0.702077938,0,0.253130208
0.714427583,0.456275639,0.313621285,0.047380456,0.002205272,0.117806383,0.520823301,0.333333333,0.092492113
0.135011071,0.188425175,0.002731238,0.62610188,0.606305446,0.239767638,0.361645628,0.666666667,0.854804472
0.158004956,0.24018197,0.052561573,0.876620485,0.009086974,0.316591774,0.341657926,0.666666667,0.451354481
0.226150544,0.338638286,0.839292018,0.892035044,0.409929181,0.108572947,0.649275902,0,0.631765394
0.153848616,0.375010251,0.113767898,0.918339062,0.023330342,0.14453913,0.686940839,0.333333333,0.185980159
0.394826376,0.655903419,0.206883999,0.39086074,0.068473878,0.083324405,0.675526099,1,0.095846375
0.647506095,0.610494967,0.879201491,0.447697673,0.019132533,0.002935089,0.288957496,0.666666667,0.002236174
0.697269176,0.322545417,0.886872158,0.321155992,0.174663683,0.031803932,0.545985473,0.333333333,0.213265475
0.825322676,0.883322699,0.414982103,0.005771954,0.470702564,0.047340061,0.245840791,0,0.69345464
0.783354235,0.942834913,0.213547579,0.786791952,0.078263314,0.034306943,0.398703048,0.333333333,0.104115483
0.874934745,0.964412078,0.020651797,0.172866413,0.012485782,0.123954088,0.609274039,0,0.178520012
0.60476159,0.902386729,0.696353583,0.68639418,0.027797033,0.105354299,0.060988685,1,0.038201936
0.905009211,0.51685291,0.278249208,0.443521812,0.470310284,0.357722842,0.640789729,0,0.849966906
0.850212717,0.58389153,0.649214482,0.13700685,0.000928459,0.036315781,0.712017281,1,0
0.609493979,0.039758147,0.149576013,0.832996603,0.013132974,0.076906044,0.938869491,0,0.05858054
0.803000846,0.656442448,0.796070258,0.293047738,0.004790067,0.062488216,0.753497715,0,0.038754124
0.265944807,0.971618467,0.477437537,0.858395001,0.01592532,0.049255097,0.707598502,0.666666667,0.011477533
0.656562838,0.77184468,0.695850539,0.387194228,0.065751108,0.128453673,0.628332474,0.666666667,0.157701402
0.747047258,0.646211895,0.104092056,0.533913731,0.043237607,0.053380792,0.637219778,0.333333333,0.101017995
0.065278353,0.321270349,0.107277333,0.473462322,0.376687316,0.218489263,0.157620781,1,0.691530084
0.970037543,0.931463299,0.992930385,0.152171237,0.497449185,0.117647386,0.310095668,1,0.735395999
0.29121388,0.328376732,0.883587872,0.973878107,0.306745669,0.012231867,0.133364591,1,0.417414239
0.947831722,0.89889554,0.658009247,0.290486984,0.016314436,0.034887404,0.552885119,0,0.027404978
0.152955542,0.412051251,0.422434752,0.524119022,0.027135299,0.155322439,0.737094782,0.666666667,0.111527018
0.961676858,0.629168975,0.455961669,0.97986821,0.133298041,0.040414689,0.54398829,1,0.164974578
0.445765553,0.635512318,0.228655893,0.374012198,0.475968087,0.102239593,0.503368327,0.333333333,0.732031765
0.047146866,0.641810658,0.090207848,0.664328065,0.05503392,0.471684023,0.465066239,1,0.61718788
0.070265762,0.980260934,0.067200846,0.272432616,0.024327806,0.274099312,0.848242702,0,0.272554013
0.375183765,0.887741938,0.152631279,0.176812116,0.214823805,0.085926641,0.482649278,0.666666667,0.313601649
0.203339674,0.575629084,0.879822545,0.842647213,0.222417629,0.003299612,0.467088823,0,0.245550399
0.087285157,0.955799613,0.92034307,0.971439436,0.00838781,0.114511218,0.20009081,0,0.07346718
0.584045892,0.732832573,0.265325083,0.67288993,0.05605673,0.00380012,0.720335171,0.333333333,0.016726435
0.820426275,0.318215184,0.556717434,0.920299405,0.294762843,0.058401639,0.576054342,0,0.377386219
0.12012685,0.532361748,0.968993302,0.558460545,0.005213248,0.144848027,0.451977126,0.666666667,0.145444823
0.901281905,0.596341202,0.615050509,0.577074296,0.040913143,0.01528953,0.57093385,0.333333333,0.002667454
0.65671185,0.524238309,0.09471224,0.317727643,0.286928648,0.445318629,0.369022608,1,0.732354602
0.707163987,0.459466811,0.834390592,0.784154146,0.087255802,0.009161569,0.339305124,1,0.038789026
0.070476779,0.437558628,0.831771364,0.09648209,0.034996321,0.051306388,0.746761061,0.666666667,0.011311752
0.575052154,0.245173239,0.761645263,0.165231183,0.036969504,0.115346599,0.302782191,0.666666667,0.189599919
0.985837839,0.288801595,0.803967945,0.92629151,0.07438501,0.131995604,0.304876745,0.666666667,0.226896915
0.542717503,0.755130777,0.416160206,0.338327755,0.327129298,0.134374423,0.760303165,1,0.542780859
0.122613054,0.970452404,0.507898187,0.65978095,0.089719251,0.00269004,0.389084397,1,0.047717519
0.098830104,0.91239927,0.738199223,0.199901933,0.399129592,0.063781383,0.415135617,0.333333333,0.449401256
0.760423355,0.183777924,0.757603912,0.795515928,0.015150016,0.009411907,0.376486377,0,0.0036235
0.821477361,0.434280451,0.436845006,0.245000826,0.015393853,0.00039606,0.549392431,0.333333333,0.001240242
0.210348249,0.497431861,0.688954939,0.042231929,0.214892809,0.00825395,0.479325932,0.333333333,0.176981863
0.647738115,0.329207777,0.208721159,0.278602843,0.09912048,0.176842661,0.701255568,0,0.320083314
0.054122438,0.577883206,0.473736215,0.12591225,0.110758251,0.17044182,0.767121316,0.666666667,0.291177581
0.286814519,0.732011529,0.312819215,0.518603243,0.149970525,0.0298456,0.393326426,1,0.149291442
0.93207543,0.736612777,0.574790007,0.737706329,0.005232401,0.101702933,0.403949489,0.666666667,0.074556598
0.742844913,0.338685289,0.647955372,0.716161571,0.00846836,0.022864669,0.1751509,1,0.003315621
0.652362494,0.061219306,0.601962371,0.796620685,0.037408673,0.010791968,0.254627547,0,0.033062724
0.04157941,0.839685343,0.692455244,0.023024772,0.032488979,0.010671313,0.541024797,0.666666667,0
0.364276871,0.817540147,0.135689805,0.919887123,0.10700604,0.021175577,0.371798766,0.333333333,0.133461222
0.339278821,0.33611515,0.181327776,0.091836908,0.122665543,0.002093508,0.907597232,1,0.015528574
0.291075868,0.020879127,0.375087633,0.904309452,0.055771759,0.19824334,0.652774941,1,0.302053067
0.575762213,0.664642891,0.252997011,0.835976644,0.083563103,0.097959922,0.236409474,0,0.282917198
0.294050112,0.865683747,0.405195252,0.326057349,0.006089399,0.003532531,0.610035022,0.666666667,0
0.9573135,0.961991948,0.805621089,0.018693805,0.060286315,0.032904544,0.636043906,0.666666667,0.048155031
0.948334763,0.705478096,0.573550899,0.64872938,0.181968397,0.214252248,0.558813163,1,0.437432612
0.277664769,0.595722169,0.046609055,0.646182635,0.000236129,0.025298307,0.226320898,1,0.002152661
0.10621771,0.642885716,0.241275991,0.29960523,0.033857349,0.047076785,0.27340445,0.333333333,0.040081619
0.395507432,0.636256358,0.861432945,0.720133291,0.326610521,0.088066241,0.667338392,0.333333333,0.374610321
0.442934321,0.882337646,0.263785949,0.053087365,0.158644584,0.030110022,0.42600211,1,0.172600506
0.839585846,0.981832019,0.884031911,0.202923002,0.049841205,0.171428112,0.318091807,0,0.307526335
0.292999026,0.372242101,0.339602545,0.434826856,0.08918563,0.057229632,0.680021083,0.666666667,0.065171895
0.680265782,0.670341198,0.231968181,0.579975283,0.224202077,0.345235246,0.420695341,0,0.627155933
0.723946364,0.111965046,0.433457711,0.733876706,0.063901123,6.54E-05,0.247850674,0,0.030299291
0.090345408,0.130584052,0.022347944,0.887871192,0.078828643,0.045108513,0.481637457,0.333333333,0.15661697
0.471942699,0.514678793,0.169742768,0.113387671,0.220112217,0.128229683,0.549318344,0.333333333,0.497471527
0.187473373,0.225683187,0.601879364,0.1205846,0.00671865,0.113892549,0.810655027,0.333333333,0.058708927
0.903816113,0.836685181,0.11470898,0.127014005,0.014093411,0.271677938,0.464042776,0.666666667,0.395215783
0.486770915,0.311580825,0.318898744,0.375727373,0.242028984,0.015728919,0.901895683,1,0.183067149
0.892007145,0.884868783,0.617179695,0.95249646,0.006706734,0.001167122,0.730796301,1,0.001354917
0.928426131,0.26314821,0.097079446,0.697646888,0.22610023,0.112795778,0.418814582,0,0.457394894
0.905179225,0.119193436,0.937308546,0.516955114,0.020780083,0.283200031,0.386404553,1,0.424274833
0.666269634,0.461351913,0.578315313,0.04551818,0.147470252,0.024829538,0.590069547,0.333333333,0.119247678
0.596179887,0.373300158,0.953090919,0.205594832,0.015118981,0.151449407,0.597213682,0,0.143446725
0.218336904,0.810752781,0.6356293,0.632030941,0.098200031,0.040258051,0.898241061,1,0.075427883
0.894092316,0.002702146,0.06838895,0.857196179,0.029845446,0.137912042,0.748956163,0.666666667,0.173202553
0.439736058,0.008822476,0.415484147,0.300831069,0.027173403,0.101188544,0.625575367,1,0.098195978
0.692735804,0.89111012,0.50011851,0.769157873,0.021260621,0.007638919,0.835464755,1,0
0.07036877,0.079969318,0.031712759,0.384177161,0.061811744,0.164785289,0.850787072,0,0.175461164
0.830840129,0.205498097,0.289622197,0.620708185,0.041706657,0.074685042,0.843173012,0.666666667,0.055969177
0.344533252,0.300940251,0.30264033,0.802169486,0.012782264,0.003144389,0.39582846,0.666666667,0
0.084434924,0.051339772,0.751670395,0.573014515,0.040668834,0.118205576,0.658215067,0.666666667,0.058651589
0.97609604,0.942338886,0.657429196,0.184231198,0.128911093,0.089506477,0.507435721,0.666666667,0.166531424
0.248032339,0.773989795,0.288805126,0.781040012,0.017211389,0.05887964,0.362684967,0.333333333,0.02163131
0.449317844,0.506525352,0.531282222,0.024468761,0.051906482,0.014865606,0.41803984,0,0.013302371
0.722050208,0.724710134,0.306132634,0.106332838,0.009750087,0.031278862,0.799618133,0,0.011908813
0.941694219,0.659857632,0.508305223,0.904615662,0.084857083,0.009483605,0.51693795,0.666666667,0.018152401
0.292475983,0.410308157,0.680994246,0.56013069,0.036930525,0.074770925,0.235686594,0.666666667,0.034101037
0.992403377,0.871975087,0.510754436,0.521047918,0.241479206,0.071196885,0.592981179,0.333333333,0.310576457
0.635451107,0.868681909,0.816448031,0.671907256,0.14448089,0.366387103,0.308321806,0.666666667,0.630284582
0.866734072,0.82870775,0.061873383,0.855565062,0.005582572,0.014536124,0.629387689,1,0.002446829
0.093894699,0.676637538,0.158220765,0.441551463,0.048190457,0.017393651,0.430529904,1,0.005447092
0.187248354,0.536129951,0.016170407,0.938551908,0.358089481,0.007877971,0.416083935,0.666666667,0.351622847
0.976768095,0.896363404,0.936924512,0.971370389,0.014889955,0.034138411,0.544042268,0.333333333,0.016509549
0.941635214,0.930880268,0.257350389,0.658738236,0.032677849,0.059942819,0.296546155,0.333333333,0.103459838
0.06597241,0.649287062,0.374459578,0.861800333,0.105685738,0.055683094,0.460669686,0,0.15193272
0.835185485,0.049233659,0.334591109,0.656941005,0.136873703,0.200551573,0.553025885,0.666666667,0.40298007
0.603325473,0.477329776,0.104867123,0.91575129,0.2507295,0.033099053,0.790229152,0.333333333,0.249657531
0.964290072,0.748059395,0.458083853,0.495952728,0.000380364,0.102422546,0.700808928,0,0.088222939
0.03316672,0.671191244,0.584061813,0.257238208,0.107621827,0.029992299,0.075159473,0.666666667,0.0425808
0.607690831,0.497557868,0.049486305,0.293619129,0.074133196,0.109491045,0.233547587,1,0.37537441
0.034650841,0.615915259,0.089573793,0.708342214,0.126802696,0.032120342,0.735108183,0.666666667,0.078011824
0.640331507,0.611621028,0.530847184,0.390265332,0.163957299,0.033913309,0.306644257,0.666666667,0.188974189
0.2756076,0.871776076,0.95368197,0.763603068,0.094032685,0.345450375,0.863306771,0,0.491652987
0.551692239,0.230450444,0.776716574,0.239088776,0.217839489,0.00123353,0.766172998,0,0.179619402
0.966622263,0.012313665,0.851282062,0.851300141,0.089982544,0.035374166,0.843889542,0.666666667,0.053306709
0.7451171,0.518345991,0.561427844,0.483216003,0.346084237,0.001284811,0.486859555,0.666666667,0.343898447
0.788819683,0.72666624,0.320674899,0.942524629,0.016800764,0.000637234,0.237408595,0.666666667,0.004707932
0.607744835,0.049142654,0.472328093,0.295470397,0.002950315,0.049192226,0.180464019,0.333333333,0.070422044
0.351411816,0.866148772,0.275345955,0.202383633,0.362608749,0.073427927,0.733752385,0.333333333,0.512993869
0.16804278,0.487649333,0.250594802,0.76757679,0.00889457,0.012294435,0.426029629,0,0.002305977
0.915774093,0.002012109,0.189357474,0.927101064,0.106269177,0.012671559,0.739309993,0.666666667,0.090717134
0.060820987,0.793688859,0.041962651,0.045168941,0.043120502,0.021302667,0.872082944,0.333333333,0.01434567
0.119689815,0.174659432,0.184742073,0.668071629,0.152090703,0.356240793,0.852200023,1,0.538734804
0.817533038,0.028361532,0.46241423,0.222985745,0.012462085,0.057788125,0.665898981,0.333333333,0.029025394
0.427713072,0.79147474,0.354151811,0.59510965,0.22761775,0.02206197,0.55795375,0.333333333,0.229268955
0.971693679,0.835091095,0.652342754,0.135308686,0.114179343,0.029910089,0.450502788,0.333333333,0.099418769
0.986126862,0.395166339,0.079935954,0.488464598,0.018902597,0.146584996,0.552191873,0,0.263543252
0.696171086,0.561171303,0.263006882,0.571363384,0.051751812,0.012915799,0.734710229,0,0.01706423
0.745699147,0.206509151,0.809943465,0.254246159,0.065736466,0.14079393,0.270199644,1,0.260731207
0.110744081,0.645856876,0.149557011,0.124506287,0.014139661,0.035176489,0.684022857,0,0.013577842
0.806986173,0.828754753,0.177853473,0.519671975,0.009824477,0.013622743,0.597450761,0,0.008034772
0.664571495,0.118501399,0.101272811,0.435204115,0.019891747,0.045748409,0.468801299,0,0.0494389
0.492152356,0.071992888,0.766739706,0.654089051,0.010106451,0.085778393,0.372500479,0,0.026644629
0.864672903,0.967150226,0.816346022,0.442503115,0.030115775,0.022571339,0.875339611,0.666666667,0.007385359
0.119978838,0.723055045,0.35448184,0.730152154,0.034077018,0.085275594,0.874997751,1,0.032259995
0.782704182,0.196040586,0.221755293,0.710331577,0.081899463,0.126345138,0.774442202,0,0.221413676
0.7634206,0.05611103,0.467859704,0.865246694,0.010397009,0.230240973,0.644640153,0.333333333,0.287416969
0.189887571,0.535863937,0.149217982,0.41988262,0.090966678,0.03060551,0.386941157,1,0.025022966
0.469533502,0.426436028,0.079299899,0.646646953,0.218214636,0.042764802,0.70224728,0,0.24858681
0.855510152,0.430590252,0.231421134,0.487914221,0.021387993,0.002653787,0.448034622,0.333333333,0.005419669
0.805550055,0.455135577,0.899187229,0.556916488,0.012609148,0.023196106,0.630950932,0.666666667,0.001081939
0.610431055,0.584463561,0.455961669,0.972191951,0.149396478,0.430215454,0.311476867,0.333333333,0.603318363
0.756784056,0.602987561,0.207046013,0.565595433,0.05146149,0.140289008,0.590471735,0,0.190393923
0.897182569,0.61223006,0.843394375,0.712432016,0.136899655,0.073877323,0.473667778,0.666666667,0.173031786
0.449317844,0.792757809,0.299389047,0.743129043,0.006097679,0.13665058,0.68194947,1,0.071636109
0.309917413,0.491798557,0.720737704,0.706371865,0.197206974,0.186591058,0.614341612,0,0.479477428
0.72158417,0.052830853,0.721831799,0.159904535,0.047728398,0.066346086,0.486334593,1,0.016341275
0.855675165,0.014405778,0.084310335,0.884069588,0.019174171,0.174022431,0.241732119,0,0.368750647
0.169466896,0.320504307,0.140616234,0.34983964,0.367646289,0.19624333,0.212781968,0.333333333,0.691876604
0.837323661,0.96000684,0.705389369,0.12185347,0.011106338,0.002523901,0.880792438,0.333333333,0.003728204
0.528910371,0.046654519,0.020601792,0.883758374,0.033634718,0.012101678,0.685123583,0.666666667,0.005119269
0.430446297,0.046944535,0.094444217,0.134650235,0.118311615,0.113655082,0.621307938,1,0.295910443
0.957986555,0.256988877,0.817963163,0.902702351,0.020931556,0.044358274,0.788761165,0.666666667,0.005519387
0.631636794,0.695028532,0.297003839,0.867290094,0.027349111,0.130664028,0.705697633,0.666666667,0.125324239
0.801075688,0.59703624,0.00942282,0.052019633,0.008912343,0.012544267,0.691881405,0.333333333,0
0.639410432,0.794763917,0.748125087,0.216134052,0.071068334,0.187182133,0.640221373,1,0.279296191
