@relation wind-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute RPT numeric
@attribute VAL numeric
@attribute ROS numeric
@attribute KIL numeric
@attribute SHA numeric
@attribute BIR numeric
@attribute DUB numeric
@attribute CLA numeric
@attribute MUL numeric
@attribute CLO numeric
@attribute BEL numeric
@attribute MAL numeric

@data
0.470588,0.363636,0.5,0.341588,0.22497,0.243661,0.269501,0.300722,0.304281,0.338821,0.241313,0.376739,0.248491,0.227692,0.153093
0.470588,0.363636,0.533333,0.341588,0.378166,0.255102,0.237175,0.306068,0.262615,0.220942,0.19852,0.241499,0.307774,0.28284,0.343205
0.470588,0.363636,0.566667,0.410475,0.339264,0.297464,0.301476,0.312751,0.350535,0.410273,0.272201,0.38949,0.423145,0.304615,0.451636
0.470588,0.363636,0.6,0.123256,0.148372,0.14564,0.146521,0.167068,0.121177,0.129075,0.057593,0.170788,0.190628,0.139882,0.169095
0.470588,0.363636,0.633333,0.204953,0.193607,0.190785,0.12298,0.259289,0.218272,0.064537,0.143501,0.112828,0.081292,0.182249,0.188918
0.470588,0.363636,0.666667,0.081697,0.150784,0.123686,0.096627,0.115744,0.052752,0.137307,0.065637,0.062983,0.074192,0.117396,0.113208
0.470588,0.363636,0.7,0.343866,0.251206,0.218924,0.093816,0.225875,0.180046,0.107014,0.132561,0.140263,0.14803,0.137988,0.185097
0.470588,0.363636,0.733333,0.430401,0.324186,0.447124,0.272312,0.33066,0.482416,0.262101,0.366152,0.429675,0.365637,0.276923,0.399809
0.470588,0.363636,0.766667,0.29889,0.221049,0.237168,0.283907,0.299652,0.39182,0.327955,0.238417,0.44745,0.470359,0.298698,0.504418
0.470588,0.363636,0.8,0.304868,0.223462,0.266852,0.239986,0.236033,0.360092,0.234442,0.205277,0.289799,0.28257,0.19716,0.304514
0.470588,0.363636,0.833333,0.234842,0.299156,0.2047,0.150738,0.15691,0.155963,0.170234,0.092664,0.093509,0.13312,0.147929,0.270599
0.470588,0.363636,0.866667,0.370908,0.384499,0.225417,0.228391,0.34857,0.399847,0.250905,0.264157,0.323802,0.309194,0.255385,0.30738
0.470588,0.363636,0.9,0.317677,0.257539,0.248609,0.204849,0.281743,0.294725,0.223576,0.157014,0.268934,0.139155,0.210888,0.293528
0.470588,0.363636,0.933333,0.146883,0.148372,0.322202,0.218201,0.213579,0.339067,0.272967,0.301802,0.36051,0.238197,0.273136,0.241701
0.470588,0.363636,0.966667,0.368631,0.222256,0.34663,0.266339,0.241647,0.340979,0.277247,0.32722,0.347759,0.374157,0.31929,0.268689
0.470588,0.363636,1,0.282095,0.154403,0.189239,0.229796,0.220529,0.224771,0.218308,0.129987,0.238408,0.263401,0.164497,0.211846
0.470588,0.454545,0,0.107885,0.148372,0.155844,0.087843,0.134723,0.100153,0.155087,0.06982,0.164219,0.15229,0.142012,0.193934
0.470588,0.454545,0.033333,0.346143,0.37696,0.322202,0.222769,0.325047,0.382263,0.31676,0.297619,0.363988,0.263401,0.347929,0.261763
0.470588,0.454545,0.066667,0.384287,0.218637,0.282313,0.253338,0.307404,0.36659,0.282516,0.269627,0.318779,0.267661,0.279053,0.211846
0.470588,0.454545,0.1,0.168232,0.134499,0.324675,0.092059,0.110131,0.14182,0.112611,0.055019,0.161128,0.109691,0.165444,0.230953
0.470588,0.454545,0.133333,0.122118,0.125754,0.188002,0.092059,0.125635,0.238914,0.097465,0.120656,0.130216,0.122826,0.213964,0.217817
0.470588,0.454545,0.166667,0.052092,0.120627,0.0671,0.024947,0.056669,0.102064,0.006915,0.131274,0.01932,0.063543,0.317396,0.180081
0.470588,0.454545,0.2,0.042699,0.107961,0.038652,0.085032,0.094627,0.127294,0.145538,0.112613,0.045209,0.075612,0.224615,0.090518
0.470588,0.454545,0.233333,0.164816,0.09801,0.224181,0.114195,0.068966,0.14182,0.09483,0.084299,0.169243,0.116791,0.12213,0.036781
0.470588,0.454545,0.266667,0.294051,0.109168,0.439394,0.141954,0.132585,0.246942,0.123477,0.121943,0.244977,0.15087,0.214911,0.120373
0.470588,0.454545,0.3,0.339026,0.154403,0.466296,0.196065,0.191393,0.345566,0.214027,0.152831,0.268934,0.106496,0.176331,0.143301
0.470588,0.454545,0.333333,0.124395,0.121834,0.300247,0.136332,0.136862,0.206804,0.108331,0.041506,0.178903,0.070998,0.087574,0.078577
0.470588,0.454545,0.366667,0.106746,0.080519,0.081014,0.089248,0.114675,0.138761,0.096148,0.084299,0.107805,0.102236,0.149822,0.111297
0.470588,0.454545,0.4,0.253914,0.203559,0.192022,0.134575,0.15691,0.154434,0.124794,0.126126,0.112828,0.075612,0.133964,0.105565
0.470588,0.454545,0.433333,0.206376,0.23854,0.213976,0.140548,0.20262,0.248471,0.152453,0.1139,0.286321,0.210153,0.132071,0.319322
0.470588,0.454545,0.466667,0.417592,0.467431,0.322202,0.314828,0.329591,0.479358,0.344419,0.258687,0.407264,0.41569,0.28,0.477669
0.470588,0.454545,0.5,0.606035,0.501206,0.290043,0.327829,0.437584,0.512997,0.341455,0.336551,0.376739,0.350728,0.301538,0.323382
0.470588,0.454545,0.533333,0.430401,0.481303,0.367038,0.364371,0.418605,0.538609,0.371748,0.353925,0.44745,0.476393,0.267219,0.415094
0.470588,0.454545,0.566667,0.300028,0.439686,0.227891,0.250176,0.378508,0.457187,0.272967,0.272201,0.378284,0.261626,0.381538,0.269644
0.470588,0.454545,0.6,0.38998,0.444813,0.334879,0.291286,0.328522,0.458716,0.441883,0.284106,0.431607,0.334398,0.291834,0.261763
0.470588,0.454545,0.633333,0.502989,0.440893,0.324675,0.325018,0.417535,0.53211,0.363517,0.324324,0.46677,0.300319,0.379645,0.299498
0.470588,0.454545,0.666667,0.321378,0.341677,0.367038,0.251933,0.323978,0.501911,0.308857,0.209138,0.363988,0.315229,0.193136,0.385957
0.470588,0.454545,0.7,0.241958,0.25,0.28355,0.175685,0.20155,0.280199,0.137307,0.182111,0.209042,0.204118,0.239527,0.295438
0.470588,0.454545,0.733333,0.079419,0.125754,0.119666,0.095221,0.122427,0.130734,0.119526,0.1139,0.066074,0.102236,0.218935,0.21304
0.470588,0.454545,0.766667,0.159977,0.183353,0.175325,0.108222,0.175889,0.267584,0.230491,0.150257,0.205951,0.154065,0.241657,0.219728
0.470588,0.454545,0.8,0.245374,0.237334,0.265306,0.1539,0.175889,0.229358,0.188014,0.135457,0.199768,0.121406,0.190296,0.287557
0.470588,0.454545,0.833333,0.340165,0.40953,0.356834,0.303233,0.352847,0.431575,0.323675,0.375483,0.454019,0.402556,0.460355,0.498448
0.470588,0.454545,0.866667,0.256191,0.221049,0.193259,0.237175,0.280674,0.302752,0.314126,0.300193,0.344668,0.350728,0.354083,0.418916
0.470588,0.454545,0.9,0.122118,0.15953,0.170068,0.128953,0.143545,0.138761,0.176819,0.19852,0.162674,0.140575,0.336095,0.287557
0.470588,0.454545,0.933333,0.152861,0.208384,0.209957,0.140548,0.145683,0.170489,0.196246,0.331081,0.22527,0.29606,0.453491,0.334368
0.470588,0.454545,0.966667,0.142044,0.25,0.195733,0.095221,0.195937,0.208716,0.205795,0.313707,0.336553,0.277955,0.36284,0.244805
0.470588,0.545455,0,0.19926,0.150784,0.334879,0.159522,0.239241,0.256498,0.260784,0.297619,0.381376,0.275115,0.388402,0.325293
0.470588,0.545455,0.033333,0.138628,0.202352,0.096784,0.160928,0.193798,0.170489,0.197563,0.120656,0.268934,0.239617,0.220828,0.295438
0.470588,0.545455,0.066667,0.17421,0.12696,0.181818,0.121574,0.130179,0.10818,0.138624,0.159588,0.151468,0.195243,0.347929,0.353236
0.470588,0.545455,0.1,0.269286,0.290109,0.27551,0.188686,0.327453,0.380734,0.426737,0.379344,0.479907,0.455449,0.448521,0.606878
0.470588,0.545455,0.133333,0.210931,0.218637,0.135436,0.202038,0.268377,0.288226,0.301943,0.270914,0.384853,0.307774,0.381538,0.463578
0.470588,0.545455,0.166667,0.358098,0.287696,0.148114,0.206606,0.321839,0.248471,0.233125,0.259974,0.367079,0.303159,0.339172,0.390017
0.470588,0.545455,0.2,0.489895,0.302774,0.345393,0.316233,0.381983,0.377294,0.402041,0.249356,0.465224,0.378772,0.332308,0.422021
0.470588,0.545455,0.233333,0.340165,0.187274,0.211194,0.239986,0.268377,0.286697,0.269015,0.202381,0.346213,0.344693,0.242367,0.385001
0.470588,0.545455,0.266667,0.193282,0.139324,0.113482,0.159522,0.228281,0.192661,0.250905,0.155405,0.301005,0.214412,0.237633,0.255792
0.470588,0.545455,0.3,0.206376,0.12304,0.173779,0.197822,0.281743,0.320336,0.407639,0.197233,0.412287,0.29606,0.335148,0.473609
0.470588,0.545455,0.333333,0.191005,0.165862,0.168831,0.239986,0.309543,0.326453,0.458347,0.282819,0.487635,0.2989,0.39645,0.570098
0.470588,0.545455,0.366667,0.171933,0.09801,0.164811,0.156711,0.203689,0.230887,0.293711,0.155405,0.373648,0.247071,0.344142,0.407929
0.470588,0.545455,0.4,0.095929,0.154403,0.064317,0.1026,0.112269,0.081422,0.219625,0.076255,0.165765,0.12886,0.204024,0.249582
0.470588,0.545455,0.433333,0.091375,0.169481,0.076067,0.158117,0.180166,0.272171,0.079684,0.131274,0.205951,0.162939,0.255385,0.180081
0.470588,0.545455,0.466667,0.226587,0.202352,0.050402,0.149332,0.20155,0.192661,0.12216,0.116795,0.157651,0.1317,0.136095,0.16599
0.470588,0.545455,0.5,0.306006,0.305489,0.2047,0.224174,0.320503,0.286697,0.296345,0.273488,0.352782,0.294285,0.305562,0.360162
0.470588,0.545455,0.533333,0.276117,0.282871,0.231911,0.166901,0.20155,0.184633,0.259137,0.189189,0.315688,0.201278,0.280947,0.435634
0.470588,0.545455,0.566667,0.517222,0.552774,0.457328,0.298665,0.390805,0.436544,0.403359,0.446589,0.458655,0.473198,0.574675,0.462622
0.470588,0.545455,0.6,0.33191,0.370627,0.401979,0.275123,0.37637,0.396407,0.535068,0.328507,0.587713,0.43202,0.410178,0.500358
0.470588,0.545455,0.633333,0.24082,0.292823,0.28726,0.169712,0.211441,0.264526,0.315772,0.352638,0.402241,0.318069,0.417988,0.393838
0.470588,0.545455,0.666667,0.283518,0.374246,0.36209,0.20766,0.221599,0.324924,0.263418,0.375483,0.352782,0.365637,0.461302,0.403869
0.470588,0.545455,0.7,0.346143,0.301568,0.360853,0.241391,0.189254,0.307339,0.352651,0.241313,0.326893,0.334398,0.327337,0.333174
0.470588,0.545455,0.733333,0.109024,0.164355,0.15337,0.083275,0.176958,0.16552,0.115245,0.176963,0.207496,0.233937,0.243314,0.284452
0.470588,0.545455,0.766667,0.133789,0.182147,0.176562,0.092059,0.068966,0.065367,0.089233,0.080438,0.085394,0.063543,0.196213,0.138285
0.470588,0.545455,0.8,0.307145,0.466224,0.282313,0.28707,0.357391,0.407875,0.262101,0.333655,0.375193,0.414271,0.526391,0.457607
0.470588,0.545455,0.833333,0.185027,0.15199,0.222944,0.118412,0.112269,0.079511,0.049391,0.081725,0.101236,0.068158,0.231716,0.117268
0.470588,0.545455,0.866667,0.151722,0.309107,0.200989,0.149332,0.215985,0.210245,0.155087,0.189189,0.175425,0.254526,0.35787,0.339384
0.470588,0.545455,0.9,0.318816,0.259952,0.155844,0.141954,0.248329,0.183104,0.112611,0.087194,0.238408,0.162939,0.152663,0.119178
0.470588,0.545455,0.933333,0.264446,0.310314,0.238404,0.177091,0.282812,0.208716,0.277247,0.162162,0.29289,0.158324,0.307692,0.298543
0.470588,0.545455,0.966667,0.382864,0.530157,0.248609,0.257554,0.365143,0.383792,0.237405,0.363256,0.35085,0.383032,0.509822,0.406019
0.470588,0.545455,1,0.296328,0.432147,0.198516,0.24877,0.338412,0.353593,0.231808,0.301802,0.352782,0.383032,0.300592,0.311201
0.470588,0.636364,0,0.269286,0.189686,0.086271,0.117006,0.264902,0.211774,0.082318,0.151544,0.13524,0.137735,0.150769,0.245761
0.470588,0.636364,0.033333,0.280956,0.193607,0.231911,0.139143,0.165998,0.188073,0.218308,0.104569,0.268934,0.208378,0.205917,0.228803
0.470588,0.636364,0.066667,0.38998,0.440893,0.309215,0.185875,0.326116,0.307339,0.263418,0.223938,0.325348,0.288605,0.321183,0.233819
0.470588,0.636364,0.1,0.38998,0.482509,0.372294,0.336964,0.39428,0.422018,0.315772,0.329794,0.420402,0.482073,0.517633,0.385957
0.470588,0.636364,0.133333,0.330771,0.332931,0.311688,0.219606,0.33066,0.347095,0.234442,0.305663,0.394513,0.389066,0.428876,0.429663
0.470588,0.636364,0.166667,0.266724,0.512666,0.155844,0.198876,0.309543,0.280199,0.18538,0.235843,0.267388,0.266241,0.313373,0.267495
0.470588,0.636364,0.2,0.327356,0.52503,0.305504,0.289881,0.430901,0.374235,0.270333,0.274775,0.421947,0.397941,0.39645,0.449725
0.470588,0.636364,0.233333,0.218047,0.292823,0.206246,0.200632,0.221599,0.22133,0.183734,0.2426,0.236862,0.173234,0.312426,0.322427
0.470588,0.636364,0.266667,0.110162,0.263872,0.113482,0.083275,0.078856,0.049312,0.050708,0.111326,0.099691,0.048988,0.244497,0.070695
0.470588,0.636364,0.3,0.250213,0.398372,0.190785,0.18728,0.263833,0.213303,0.1811,0.17825,0.212519,0.140575,0.225799,0.222833
0.470588,0.636364,0.333333,0.284657,0.267491,0.199753,0.188686,0.323978,0.293196,0.203161,0.351351,0.357419,0.383032,0.52071,0.502508
0.470588,0.636364,0.366667,0.405636,0.136912,0.435683,0.23577,0.234964,0.22133,0.237405,0.121943,0.288253,0.210153,0.176331,0.262718
0.470588,0.636364,0.4,0.227726,0.077805,0.157081,0.105411,0.063352,0.127294,0.091867,0.048263,0.149923,0.041534,0.03432,0.100549
0.470588,0.636364,0.433333,0.085397,0.209891,0.092764,0.035137,0.084469,0.024083,0.079684,0.032175,0.062983,0.038694,0.084734,0.188918
0.470588,0.636364,0.466667,0.110162,0.104343,0.043908,0.029164,0.051056,0.058869,0.023378,0.120656,0.049845,0.041534,0.126154,0.043707
0.470588,0.636364,0.5,0.209792,0.110676,0.108225,0.11279,0.089014,0.119648,0.115245,0.050837,0.151468,0.14945,0.136095,0.17005
0.470588,0.636364,0.533333,0.238258,0.299156,0.200989,0.134575,0.134723,0.191131,0.130392,0.189189,0.167311,0.202698,0.416095,0.281586
0.470588,0.636364,0.566667,0.219471,0.248794,0.238404,0.130358,0.208233,0.194572,0.162002,0.240026,0.267388,0.290025,0.377515,0.281586
0.470588,0.636364,0.6,0.347282,0.338058,0.255102,0.203443,0.377439,0.353593,0.331906,0.256113,0.425039,0.356408,0.464379,0.424887
0.470588,0.636364,0.633333,0.447196,0.443607,0.302721,0.352776,0.464314,0.409404,0.447481,0.384813,0.51507,0.468939,0.43574,0.452591
0.470588,0.636364,0.666667,0.448335,0.288902,0.246135,0.317639,0.290564,0.326453,0.336187,0.205277,0.402241,0.4306,0.267219,0.44877
0.470588,0.636364,0.7,0.423285,0.317853,0.286024,0.292691,0.316226,0.310398,0.355285,0.222651,0.42813,0.387646,0.340118,0.518271
0.470588,0.636364,0.733333,0.458867,0.294029,0.299011,0.313422,0.274793,0.280199,0.314126,0.170206,0.336553,0.361022,0.213964,0.388106
0.470588,0.636364,0.766667,0.235981,0.273824,0.215213,0.155306,0.252874,0.245413,0.259137,0.197233,0.280139,0.272275,0.321183,0.326248
0.470588,0.636364,0.8,0.552519,0.310314,0.331169,0.241391,0.332799,0.327982,0.400724,0.281532,0.452473,0.393326,0.342959,0.476475
0.470588,0.636364,0.833333,0.538286,0.380579,0.358071,0.345397,0.426357,0.399847,0.519921,0.387387,0.568393,0.495563,0.351953,0.45092
0.470588,0.636364,0.866667,0.511244,0.27503,0.293754,0.297259,0.346164,0.331422,0.428054,0.272201,0.471793,0.491303,0.275976,0.47958
0.470588,0.636364,0.9,0.499288,0.263872,0.293754,0.267744,0.322908,0.315367,0.293711,0.222651,0.363988,0.292865,0.28,0.294483
0.470588,0.636364,0.933333,0.207515,0.209891,0.233148,0.178848,0.182572,0.154434,0.1946,0.146075,0.186631,0.223642,0.12213,0.229759
0.470588,0.636364,0.966667,0.23228,0.140832,0.128633,0.111384,0.164662,0.11315,0.171551,0.140927,0.173879,0.258786,0.104379,0.185097
0.470588,0.636364,1,0.09963,0.207177,0.371058,0.159522,0.17482,0.180046,0.13566,0.150257,0.183539,0.217607,0.165444,0.294483
0.470588,0.727273,0,0.145744,0.237334,0.423933,0.141954,0.154504,0.14182,0.208759,0.135457,0.169243,0.180689,0.208047,0.255792
0.470588,0.727273,0.033333,0.076857,0.080519,0.318182,0.134575,0.144614,0.106651,0.068489,0.081725,0.10626,0.066738,0.133964,0.141151
0.470588,0.727273,0.066667,0.209792,0.121834,0.389301,0.152143,0.160385,0.095566,0.126111,0.073681,0.133694,0.13028,0.066982,0.20492
0.470588,0.727273,0.1,0.115001,0.120627,0.105751,0.124385,0.134723,0.047783,0.115245,0.048263,0.101236,0.122826,0.148876,0.242656
0.470588,0.727273,0.133333,0.150584,0.094089,0.14162,0.105411,0.17375,0.071483,0.162002,0.06982,0.11592,0.155485,0.130178,0.247671
0.470588,0.727273,0.166667,0.071164,0.023824,0.280767,0.064301,0.112269,0.041284,0.071452,0.021557,0.032071,0.003195,0.165444,0.127299
0.470588,0.727273,0.2,0.023627,0.031363,0.127706,0.037948,0.082331,0.050841,0.079684,0.107143,0.051391,0.068158,0.275976,0.157153
0.470588,0.727273,0.233333,0.150584,0.219843,0.13389,0.074842,0.132585,0.111621,0.131709,0.227799,0.120943,0.205538,0.289941,0.279675
0.470588,0.727273,0.266667,0.450612,0.465018,0.345393,0.303233,0.392943,0.383792,0.330589,0.298906,0.402241,0.460064,0.425799,0.478624
0.470588,0.727273,0.3,0.327356,0.143245,0.311688,0.183064,0.176958,0.100153,0.172868,0.107143,0.117465,0.121406,0.151716,0.250776
0.470588,0.727273,0.333333,0.318816,0.16345,0.166048,0.105411,0.116814,0.132263,0.224893,0.092664,0.175425,0.141995,0.110296,0.264629
0.470588,0.727273,0.366667,0.196698,0.231001,0.094001,0.07168,0.175889,0.124235,0.06322,0.20399,0.122488,0.113951,0.309586,0.213757
0.470588,0.727273,0.4,0.130373,0.085344,0.333643,0.079058,0.092221,0.047783,0.107014,0.076255,0.093509,0.068158,0.11432,0.311201
0.470588,0.727273,0.433333,0.101907,0.094089,0.412183,0.12298,0.163593,0.202217,0.30326,0.265444,0.259274,0.184949,0.172308,0.301409
0.470588,0.727273,0.466667,0.139767,0.103136,0.390229,0.108222,0.15691,0.180046,0.227856,0.234556,0.28323,0.154065,0.171598,0.270599
0.470588,0.727273,0.5,0.285796,0.271411,0.27953,0.150738,0.312751,0.240443,0.253869,0.331081,0.335008,0.212993,0.263195,0.415094
0.470588,0.727273,0.533333,0.089952,0.019903,0.262832,0.096627,0.132585,0.128823,0.123477,0.151544,0.175425,0.15229,0.115266,0.160974
0.470588,0.727273,0.566667,0.194421,0.150784,0.363327,0.143359,0.169206,0.159404,0.124794,0.190154,0.191654,0.115371,0.146982,0.226893
0.470588,0.727273,0.6,0.238258,0.148372,0.378788,0.140548,0.155841,0.060398,0.116562,0.105856,0.045209,0.022364,0.191243,0.151182
0.470588,0.727273,0.633333,0.23228,0.268999,0.264069,0.149332,0.299652,0.27867,0.345736,0.323037,0.367079,0.28399,0.304615,0.362073
0.470588,0.727273,0.666667,0.508682,0.494873,0.49598,0.333802,0.468859,0.407875,0.532433,0.506757,0.49575,0.479233,0.51858,0.530451
0.470588,0.727273,0.7,0.204953,0.183353,0.20872,0.114195,0.248329,0.180046,0.243003,0.234556,0.239954,0.242457,0.325444,0.47958
0.470588,0.727273,0.733333,0.353259,0.457177,0.380025,0.22558,0.349639,0.409404,0.341455,0.478764,0.367079,0.389066,0.56,0.505613
0.470588,0.727273,0.766667,0.339026,0.341677,0.307978,0.198876,0.304999,0.327982,0.333553,0.33269,0.344668,0.396521,0.361657,0.411034
0.470588,0.727273,0.8,0.277256,0.312726,0.248609,0.155306,0.367549,0.312309,0.327955,0.380631,0.386399,0.358182,0.52071,0.54717
0.470588,0.727273,0.833333,0.43154,0.468637,0.400742,0.316233,0.539161,0.423547,0.563714,0.37677,0.574961,0.496983,0.469112,0.533317
0.470588,0.727273,0.866667,0.191859,0.187274,0.164811,0.07168,0.185779,0.152905,0.21271,0.185006,0.238408,0.179269,0.335148,0.397898
0.470588,0.727273,0.9,0.441218,0.456273,0.416203,0.283907,0.414328,0.41896,0.557129,0.527027,0.525116,0.557685,0.582722,0.787198
0.470588,0.727273,0.933333,0.094791,0.065139,0.207483,0.045327,0.134723,0.068425,0.189332,0.138031,0.157651,0.170039,0.259172,0.424887
0.470588,0.727273,0.966667,0.23228,0.233715,0.179035,0.152143,0.307404,0.251529,0.374712,0.295045,0.329985,0.329783,0.361657,0.566993
0.470588,0.818182,0,0.173071,0.148372,0.14564,0.054111,0.198075,0.16552,0.241357,0.221042,0.191654,0.254526,0.315503,0.318366
0.470588,0.818182,0.033333,0.410475,0.450844,0.368584,0.245959,0.406576,0.412462,0.540665,0.370013,0.518547,0.397941,0.503905,0.533317
0.470588,0.818182,0.066667,0.282095,0.282871,0.296228,0.156711,0.264902,0.262615,0.243003,0.3713,0.288253,0.319489,0.431006,0.359207
0.470588,0.818182,0.1,0.337888,0.332931,0.315708,0.279691,0.306068,0.266055,0.266052,0.313707,0.315688,0.261626,0.375621,0.300454
0.470588,0.818182,0.133333,0.231141,0.233715,0.296228,0.228391,0.271585,0.200688,0.238722,0.272201,0.304096,0.269081,0.289941,0.328397
0.470588,0.818182,0.166667,0.3154,0.418577,0.29128,0.273717,0.367549,0.349006,0.264735,0.363256,0.373648,0.347533,0.500828,0.406974
0.470588,0.818182,0.2,0.284657,0.326598,0.390229,0.206606,0.335204,0.347095,0.355285,0.403475,0.397604,0.451189,0.511716,0.549319
0.470588,0.818182,0.233333,0.552519,0.635706,0.525665,0.425861,0.492114,0.452217,0.460981,0.491956,0.421947,0.468939,0.458462,0.417722
0.470588,0.818182,0.266667,0.258469,0.329011,0.182746,0.177091,0.256081,0.224771,0.139941,0.240026,0.260819,0.270856,0.157633,0.134225
0.470588,0.818182,0.3,0.113863,0.089264,0.13791,0.043921,0.185779,0.060398,0.038525,0.135457,0.161128,0.060703,0.108402,0.124433
0.470588,0.818182,0.333333,0.347282,0.424608,0.239641,0.106817,0.211441,0.196101,0.117879,0.249356,0.220634,0.183529,0.213018,0.191068
0.470588,0.818182,0.366667,0.515798,0.644753,0.453618,0.338018,0.429832,0.425076,0.350016,0.449163,0.421947,0.408236,0.376568,0.461667
0.470588,0.818182,0.4,0.386564,0.25,0.503711,0.345397,0.277199,0.310398,0.392493,0.261261,0.415379,0.440895,0.28284,0.392883
0.470588,0.818182,0.433333,0.425847,0.477382,0.369821,0.262122,0.352847,0.344037,0.378663,0.418275,0.400696,0.414271,0.528521,0.490566
0.470588,0.818182,0.466667,0.677199,0.704765,0.591218,0.518271,0.519914,0.627676,0.531116,0.6139,0.603941,0.722045,0.751479,0.685694
0.470588,0.818182,0.5,0.53487,0.560314,0.538343,0.472944,0.450949,0.55581,0.324992,0.524131,0.516615,0.588569,0.602367,0.573203
0.470588,0.818182,0.533333,0.333333,0.484922,0.431664,0.374912,0.452018,0.36659,0.473164,0.434363,0.547527,0.381612,0.514556,0.587055
0.470588,0.818182,0.566667,0.264446,0.130579,0.243661,0.117006,0.295108,0.242355,0.142575,0.243887,0.181994,0.125666,0.092544,0.253642
0.470588,0.818182,0.6,0.133789,0.030157,0.170068,0.030569,0.159048,0.011086,0.034244,0.083012,0.07728,0.057863,0.223905,0.129209
0.470588,0.818182,0.633333,0.049815,0.08655,0.041126,0.01019,0.197006,0.086009,0.04544,0.072394,0.099691,0.059283,0.111243,0.131359
0.470588,0.818182,0.666667,0.117279,0.044029,0.020717,0.0513,0.179096,0.10818,0.049391,0.05888,0.061051,0.054668,0.066982,0.16599
0.470588,0.818182,0.7,0.264446,0.243667,0.184292,0.136332,0.217054,0.213303,0.109648,0.201094,0.244977,0.208378,0.251361,0.283497
0.470588,0.818182,0.733333,0.359237,0.53649,0.358071,0.232959,0.463245,0.409404,0.45703,0.528314,0.479907,0.43202,0.67432,0.637688
0.470588,0.818182,0.766667,0.275263,0.384499,0.242115,0.221012,0.407378,0.313838,0.441883,0.398327,0.479907,0.378772,0.48,0.613088
0.470588,0.818182,0.8,0.203814,0.251206,0.206246,0.212228,0.380647,0.36315,0.412907,0.422458,0.507342,0.2989,0.403077,0.527347
0.470588,0.818182,0.833333,0.055508,0.080519,0.159864,0.143359,0.237102,0.194572,0.305894,0.277671,0.357419,0.212993,0.28497,0.353236
0.470588,0.818182,0.866667,0.139767,0.202352,0.123686,0.083275,0.164662,0.106651,0.133026,0.190154,0.172334,0.193823,0.252308,0.292572
0.470588,0.818182,0.9,0.238258,0.270205,0.251082,0.178848,0.290564,0.234327,0.27165,0.311133,0.306028,0.352148,0.388402,0.475519
0.470588,0.818182,0.933333,0.23228,0.186068,0.299011,0.109979,0.157979,0.138761,0.245637,0.195624,0.204405,0.255946,0.267219,0.52042
0.470588,0.818182,0.966667,0.181327,0.110676,0.162338,0.160928,0.276129,0.175076,0.381297,0.336551,0.370556,0.300319,0.380592,0.585144
0.470588,0.818182,1,0.103046,0.197226,0.108225,0.12298,0.256081,0.22133,0.27165,0.235843,0.27357,0.377352,0.366864,0.488417
0.470588,0.909091,0,0.283518,0.271411,0.319419,0.166901,0.33066,0.345566,0.440237,0.374196,0.47643,0.482073,0.476213,0.48149
0.470588,0.909091,0.033333,0.665243,0.743667,0.614409,0.475755,0.586742,0.581422,0.639118,0.565637,0.71136,0.628683,0.551243,0.658706
0.470588,0.909091,0.066667,0.625107,0.367008,0.498454,0.184469,0.168137,0.13685,0.156404,0.183719,0.230294,0.208378,0.201183,0.3155
0.470588,0.909091,0.1,0.354683,0.306393,0.282313,0.159522,0.222668,0.211774,0.329272,0.219755,0.335008,0.245651,0.294675,0.484595
0.470588,0.909091,0.133333,0.137489,0.179735,0.150897,0.070274,0.195937,0.267584,0.318406,0.194337,0.32187,0.269081,0.338225,0.44065
0.470588,0.909091,0.166667,0.391403,0.299156,0.309215,0.077653,0.186848,0.170489,0.09483,0.118082,0.132148,0.136315,0.151716,0.322427
0.470588,0.909091,0.2,0.367777,0.484922,0.334879,0.234364,0.377439,0.307339,0.371748,0.320463,0.375193,0.320909,0.491124,0.540244
0.470588,0.909091,0.233333,0.500427,0.655911,0.332406,0.373507,0.51537,0.428517,0.597959,0.522844,0.630989,0.495563,0.561893,0.687604
0.470588,0.909091,0.266667,0.600057,0.817853,0.315708,0.316233,0.47768,0.375765,0.352651,0.350064,0.416924,0.300319,0.410178,0.420826
0.470588,0.909091,0.3,0.219471,0.433353,0.224181,0.212228,0.377439,0.352064,0.423773,0.340412,0.347759,0.366702,0.499882,0.519465
0.470588,0.909091,0.333333,0.239397,0.177021,0.28355,0.139143,0.147821,0.10818,0.190649,0.071107,0.132148,0.085907,0.134911,0.216862
0.470588,0.909091,0.366667,0.24082,0.202352,0.135436,0.090654,0.217054,0.138761,0.231808,0.1139,0.10626,0.124246,0.209941,0.339384
0.470588,0.909091,0.4,0.117279,0.106755,0.021954,0.04111,0.132585,0.103593,0.178136,0.100708,0.093509,0.192403,0.175385,0.403869
0.470588,0.909091,0.433333,0.252491,0.092883,0.305504,0.141954,0.118952,0.124235,0.141258,0.030888,0.091577,0.010295,0.146982,0.159064
0.470588,0.909091,0.466667,0.333333,0.316647,0.278293,0.216796,0.204758,0.22133,0.322358,0.19852,0.315688,0.195243,0.257278,0.352042
0.470588,0.909091,0.5,0.546541,0.618215,0.597712,0.320801,0.320503,0.369648,0.39381,0.396718,0.421947,0.350728,0.493964,0.531407
