@relation 'space_ga -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute YCOORD numeric

@data
0.86005,0.416634,0.394035,0.452861,0.338255,0.57172,0.562804
0.829512,0.386281,0.374517,0.42767,0.280388,0.561389,0.486316
0.72466,0.480467,0.440157,0.492308,0.388902,0.608382,0.467919
0.834493,0.448842,0.416725,0.486418,0.365821,0.607574,0.530935
0.805201,0.522021,0.520405,0.558471,0.460591,0.546553,0.573825
0.77371,0.51703,0.500611,0.532929,0.442348,0.572882,0.538044
0.815402,0.453101,0.447615,0.486476,0.385038,0.58387,0.599738
0.797951,0.539237,0.560061,0.566266,0.513538,0.520298,0.601299
0.808085,0.463921,0.454233,0.495142,0.375312,0.544497,0.527043
0.539673,0.534488,0.50703,0.503024,0.449469,0.565544,0.535822
0.80195,0.362619,0.353116,0.403552,0.268732,0.551276,0.647727
0.834412,0.393339,0.392261,0.430192,0.323456,0.577566,0.607505
0.779713,0.490397,0.488411,0.519451,0.419691,0.560451,0.603625
0.803323,0.47051,0.47119,0.510883,0.413417,0.534077,0.600117
0.827136,0.373633,0.342453,0.412045,0.273907,0.587403,0.51612
0.767331,0.424925,0.383514,0.462856,0.309799,0.589254,0.48667
0.818773,0.637363,0.64547,0.674398,0.61117,0.592636,0.576037
0.835636,0.394454,0.385143,0.430476,0.297658,0.537899,0.544902
0.809351,0.437955,0.420491,0.474372,0.367821,0.601282,0.538727
0.782911,0.534231,0.52023,0.570936,0.461874,0.59635,0.535177
0.849175,0.816642,0.826507,0.849813,0.813278,0.596736,0.570136
0.793519,0.489068,0.481077,0.517819,0.417803,0.547971,0.5911
0.855387,0.344171,0.346059,0.38268,0.249621,0.560085,0.647376
0.868386,0.350751,0.353159,0.387288,0.260551,0.566606,0.646664
0.787232,0.524205,0.505709,0.553806,0.455478,0.612111,0.503294
0.811871,0.382035,0.357267,0.418933,0.269974,0.579772,0.507771
0.855822,0.385896,0.38759,0.424282,0.297242,0.568007,0.618736
0.779725,0.500589,0.475533,0.535408,0.416813,0.605503,0.494949
0.812701,0.449231,0.455254,0.494722,0.36438,0.543355,0.490086
0.886298,0.382516,0.376846,0.42256,0.28751,0.549587,0.636456
0.814355,0.476817,0.482161,0.51417,0.395714,0.550937,0.486481
0.815296,0.471443,0.454711,0.51019,0.37811,0.569866,0.514401
0.79703,0.467993,0.470271,0.499883,0.393997,0.527867,0.536893
0.826128,0.439428,0.428568,0.474721,0.380239,0.583995,0.57559
0.775176,0.450088,0.408238,0.485705,0.359469,0.589065,0.541887
0.835518,0.41756,0.373603,0.454155,0.313235,0.59641,0.505797
0.820211,0.464173,0.455294,0.501165,0.386749,0.553779,0.512996
0.872105,0.300423,0.306933,0.339785,0.198224,0.526499,0.647801
0.796838,0.447369,0.425327,0.486916,0.355435,0.561066,0.512237
0.75517,0.74961,0.720973,0.744462,0.695889,0.600241,0.57002
0.857517,0.385943,0.401247,0.404169,0.309016,0.200181,0.84325
0.767618,0.402983,0.404859,0.41308,0.319387,0.295658,0.85646
0.833001,0.364636,0.373432,0.379329,0.27837,0.269658,0.983217
0.852824,0.300703,0.319022,0.333237,0.214954,0.224913,0.894508
0.874647,0.386603,0.403072,0.421119,0.304915,0.2686,0.848138
0.903055,0.251385,0.269136,0.285907,0.148473,0.34779,0.859523
0.786903,0.590973,0.601849,0.611598,0.545677,0.227457,0.935774
0.910153,0.358863,0.381669,0.387459,0.292323,0.24357,0.959622
0.821293,0.427524,0.436689,0.453469,0.363825,0.329386,0.891693
0.904773,0.291652,0.304661,0.328161,0.208141,0.329979,0.997966
0.820778,0.416195,0.424085,0.447258,0.355689,0.341376,0.934201
0.823201,0.424193,0.433287,0.450956,0.354912,0.196862,0.883292
0.877425,0.312139,0.31548,0.344633,0.244425,0.350034,0.895426
0.869134,0.428681,0.444738,0.45698,0.349655,0.265064,0.933709
0.834746,0.550064,0.568472,0.584335,0.49945,0.180346,0.977108
0.839172,0.54075,0.545916,0.54323,0.477396,0.230597,0.861882
0.913764,0.240925,0.258163,0.27213,0.147712,0.304506,0.93456
0.802469,0.401323,0.407984,0.420052,0.324777,0.19801,0.994365
0.893095,0.196459,0.218977,0.230286,0.081591,0.266027,0.896686
0.864109,0.285683,0.304289,0.318777,0.200809,0.190444,0.898244
0.829585,0.454785,0.460658,0.473159,0.400919,0.249458,0.99134
0.84686,0.367294,0.385501,0.401774,0.30079,0.214139,0.888
0.926077,0.283489,0.306206,0.310718,0.199268,0.246647,0.924367
0.835252,0.457965,0.472067,0.489512,0.382013,0.179099,0.950074
0.853884,0.534432,0.556129,0.563084,0.489128,0.209341,0.927475
0.88613,0.271579,0.283448,0.296807,0.202513,0.233217,0.987989
0.819855,0.448919,0.458962,0.481954,0.381238,0.155785,0.987455
0.906662,0.279944,0.294189,0.313951,0.18077,0.325475,0.950045
0.895072,0.351433,0.369917,0.381354,0.264192,0.217384,0.850828
0.829175,0.266358,0.278198,0.290293,0.179145,0.236069,0.905458
0.837396,0.31026,0.324824,0.340167,0.23234,0.163355,0.928806
0.817014,0.588782,0.602284,0.602785,0.543943,0.181993,0.92441
0.85872,0.329822,0.342453,0.367905,0.239974,0.279579,0.900997
0.842558,0.427164,0.447305,0.458921,0.363264,0.242123,0.859364
0.882564,0.155562,0.175353,0.179227,0.05822,0.282023,0.927212
0.86328,0.345172,0.351862,0.373233,0.255084,0.288,0.975877
0.876486,0.364538,0.375955,0.387799,0.301621,0.212123,0.97477
0.907927,0.27786,0.298352,0.306404,0.204742,0.328399,0.854472
0.803235,0.373011,0.384151,0.390803,0.289134,0.199376,0.916371
0.859971,0.251729,0.255873,0.285039,0.133665,0.333045,0.916501
0.86961,0.474271,0.49495,0.511337,0.402692,0.178503,0.884094
0.806222,0.418905,0.420431,0.443066,0.362743,0.347383,0.9558
0.80959,0.400763,0.408559,0.419294,0.329898,0.339125,0.977295
0.781071,0.391865,0.402949,0.414272,0.331625,0.309176,0.890038
0.838685,0.388975,0.401793,0.425749,0.308011,0.160699,0.950599
0.870771,0.35141,0.361623,0.383336,0.282295,0.348464,0.995486
0.859894,0.524608,0.533579,0.556934,0.467305,0.204386,0.87613
0.875405,0.35229,0.370272,0.383987,0.266762,0.262118,0.866776
0.872926,0.304526,0.319022,0.332721,0.215081,0.252323,0.872677
0.891913,0.363554,0.376385,0.394713,0.289144,0.211883,0.958436
0.870661,0.34951,0.363894,0.377321,0.28312,0.221496,0.992296
0.898766,0.194529,0.214359,0.217328,0.091894,0.299613,0.889078
0.875762,0.401867,0.41795,0.422984,0.335099,0.310265,0.979835
0.868792,0.274615,0.292756,0.308181,0.184253,0.254075,0.900393
0.87032,0.227475,0.230689,0.258032,0.125625,0.352925,0.921075
0.82332,0.616977,0.63004,0.644616,0.582355,0.281847,0.877788
0.78926,0.508611,0.521338,0.53012,0.451519,0.454426,0.64958
0.839533,0.390027,0.404955,0.426307,0.296117,0.462,0.719353
0.915386,0.140275,0.166603,0.153718,0.052167,0.39798,0.693796
0.905334,0.18903,0.216195,0.205614,0.092045,0.362321,0.692586
0.873084,0.181534,0.201274,0.204777,0.069889,0.428242,0.70874
0.851359,0.376023,0.384844,0.40618,0.295151,0.462154,0.699409
0.792784,0.431109,0.445345,0.458557,0.383259,0.373503,0.720824
0.849207,0.310938,0.31315,0.346519,0.196755,0.449633,0.749637
0.840023,0.330224,0.341528,0.367623,0.241294,0.429102,0.730612
0.781793,0.51911,0.522472,0.534721,0.457068,0.444286,0.663587
0.805881,0.395859,0.407219,0.424774,0.318909,0.492908,0.705711
0.799483,0.398499,0.401645,0.430865,0.32135,0.478577,0.679072
0.780537,0.465626,0.480367,0.499634,0.407243,0.49613,0.666041
0.823646,0.410702,0.411846,0.441729,0.329738,0.476518,0.737074
0.825684,0.334973,0.353544,0.371761,0.248791,0.398024,0.649894
0.831907,0.369618,0.387182,0.393976,0.303959,0.40818,0.734751
0.786712,0.406116,0.421804,0.439798,0.342456,0.375179,0.678932
0.837944,0.385168,0.397221,0.42033,0.30943,0.462369,0.649613
0.821051,0.403644,0.400798,0.440117,0.328763,0.479372,0.693988
0.822359,0.415974,0.417454,0.443158,0.346493,0.484662,0.708332
0.8,0.435361,0.450102,0.469051,0.361788,0.432767,0.686305
0.74354,0.444347,0.450216,0.472132,0.385899,0.488639,0.728175
0.805163,0.405113,0.41189,0.423214,0.326398,0.372557,0.741745
0.780231,0.474363,0.486522,0.508096,0.417641,0.431215,0.66404
0.845811,0.280394,0.300324,0.315962,0.203232,0.386752,0.674456
0.843604,0.372619,0.381575,0.404875,0.285427,0.483247,0.732912
0.780348,0.519564,0.526629,0.548102,0.46886,0.487191,0.693991
0.797038,0.734086,0.745639,0.757239,0.710643,0.495983,0.682323
0.832987,0.297084,0.301716,0.327506,0.209905,0.398095,0.635202
0.831197,0.38523,0.400722,0.418409,0.312558,0.470391,0.649664
0.848422,0.33519,0.341283,0.374289,0.247897,0.446529,0.635253
0.828872,0.314869,0.326985,0.344723,0.234211,0.421085,0.649749
0.829524,0.370775,0.38562,0.406364,0.278241,0.429445,0.634842
0.750043,0.488887,0.489767,0.51917,0.422161,0.486338,0.638708
0.871614,0.296292,0.315019,0.32416,0.215691,0.386549,0.695922
0.828454,0.27667,0.283918,0.305433,0.175071,0.445912,0.707398
0.83854,0.267172,0.281056,0.298025,0.177384,0.431062,0.648766
0.882328,0.183468,0.211211,0.199587,0.08669,0.397152,0.708373
0.846768,0.305853,0.322852,0.341116,0.200564,0.45416,0.693414
0.770603,0.542578,0.557297,0.56931,0.497616,0.454389,0.664039
0.835916,0.395666,0.414437,0.419535,0.330898,0.462892,0.664493
0.865437,0.332406,0.354522,0.369508,0.243741,0.438557,0.634855
0.880559,0.224451,0.251648,0.251469,0.1237,0.409226,0.649752
0.84111,0.324418,0.339698,0.360584,0.236647,0.409564,0.634961
0.819286,0.428432,0.437816,0.460183,0.343558,0.449409,0.731263
0.830613,0.199464,0.218585,0.231862,0.088253,0.407783,0.707152
0.823386,0.366608,0.380322,0.400553,0.286566,0.454119,0.678931
0.812711,0.408354,0.414136,0.443589,0.33297,0.478352,0.634627
0.834362,0.350339,0.355614,0.388587,0.260686,0.493887,0.64424
0.85064,0.37439,0.392591,0.400749,0.307114,0.446551,0.648875
0.834628,0.397758,0.414351,0.429943,0.334392,0.398578,0.678006
0.877638,0.21996,0.233555,0.248913,0.132393,0.432901,0.748868
0.816991,0.338834,0.350811,0.369232,0.268901,0.3624,0.678104
0.799383,0.416294,0.419281,0.449212,0.32557,0.465371,0.738607
0.762825,0.675058,0.684357,0.689574,0.638889,0.486425,0.660589
0.791886,0.517725,0.533025,0.54818,0.479026,0.414778,0.671887
0.895735,0.192423,0.214975,0.219857,0.076184,0.419532,0.693124
0.881589,0.184637,0.203166,0.211268,0.0833,0.437702,0.70904
0.895228,0.152498,0.158844,0.178669,0.06631,0.409225,0.693714
0.773897,0.508395,0.512371,0.533469,0.454224,0.470336,0.708564
0.804532,0.391532,0.40397,0.421978,0.319276,0.462731,0.676834
0.799494,0.359341,0.363894,0.384399,0.265164,0.374728,0.698973
0.826982,0.336296,0.344369,0.369093,0.238138,0.463364,0.686318
0.817894,0.392869,0.400195,0.419054,0.319114,0.501286,0.643837
0.840644,0.370684,0.384302,0.407374,0.290813,0.462444,0.634975
0.80203,0.443774,0.452952,0.476472,0.380262,0.496188,0.65503
0.835713,0.327309,0.340196,0.365264,0.222318,0.494354,0.633015
0.844215,0.313842,0.329823,0.348194,0.23176,0.398691,0.663022
0.818628,0.404149,0.423467,0.434123,0.344991,0.438369,0.64899
0.81007,0.388616,0.394089,0.421667,0.304543,0.47014,0.7233
0.808223,0.496052,0.508197,0.528947,0.444084,0.471645,0.693659
0.833041,0.362839,0.383056,0.398009,0.285785,0.470849,0.677628
0.795204,0.426205,0.442626,0.458609,0.367614,0.41948,0.634959
0.821152,0.419967,0.426477,0.452333,0.338622,0.503561,0.632751
0.824213,0.273812,0.289203,0.304592,0.189634,0.437589,0.729495
0.777503,0.433538,0.438391,0.46345,0.368434,0.478411,0.649934
0.692876,0.588107,0.609342,0.602419,0.551965,0.496642,0.674501
0.807116,0.459098,0.469145,0.495802,0.396831,0.487393,0.679212
0.745384,0.522934,0.52784,0.549631,0.464044,0.362438,0.705546
0.758072,0.44771,0.447083,0.464432,0.379049,0.478445,0.664303
0.810985,0.378788,0.389573,0.407966,0.311815,0.384943,0.732827
0.837628,0.325724,0.331099,0.358736,0.218104,0.446077,0.679062
0.85638,0.25323,0.277998,0.27451,0.174116,0.361333,0.732131
0.790495,0.359237,0.366257,0.391022,0.287913,0.477562,0.708572
0.830354,0.383139,0.389602,0.421275,0.305456,0.470428,0.634963
0.803675,0.192689,0.217398,0.224715,0.105072,0.417652,0.708402
0.74714,0.367427,0.365364,0.380316,0.27845,0.488865,0.718482
0.862312,0.35433,0.36703,0.387968,0.267642,0.446,0.693734
0.804233,0.441826,0.454575,0.469722,0.386376,0.494646,0.691926
0.761273,0.409144,0.406635,0.420251,0.327026,0.478721,0.720874
0.840267,0.34281,0.359172,0.380623,0.256069,0.45447,0.635038
0.858757,0.19684,0.211425,0.219142,0.091742,0.453985,0.708402
0.817447,0.440426,0.455146,0.467269,0.381935,0.470385,0.664302
0.769476,0.43341,0.446263,0.454808,0.368602,0.104009,0.610767
0.662652,0.749556,0.758525,0.766651,0.73091,0.162612,0.467379
0.755419,0.467117,0.49928,0.496165,0.449846,0.08153,0.581837
0.762352,0.449922,0.460531,0.470067,0.400945,0.15676,0.675219
0.901015,0.178941,0.194315,0.201786,0.103459,0.116528,0.534171
0.841749,0.212292,0.214152,0.232485,0.121819,0.140588,0.626636
0.700481,0.397515,0.407382,0.410294,0.337436,0.107966,0.687027
0.756968,0.319512,0.320524,0.337458,0.261423,0.127224,0.625241
0.83894,0.305891,0.318198,0.334056,0.227633,0.165215,0.528086
0.788073,0.431203,0.446053,0.46603,0.375118,0.088971,0.58591
0.799364,0.35959,0.365027,0.381354,0.286291,0.102472,0.56605
0.794125,0.395111,0.407382,0.419814,0.337279,0.137387,0.545303
0.76238,0.308486,0.314023,0.321157,0.234888,0.102911,0.646316
0.849314,0.239596,0.26723,0.264155,0.176546,0.082923,0.604208
0.70887,0.675979,0.692725,0.687583,0.660141,0.080277,0.65428
0.810643,0.383978,0.400597,0.417922,0.326168,0.164847,0.603726
0.765108,0.512523,0.533131,0.528694,0.471667,0.079242,0.59162
0.805436,0.536164,0.547593,0.563843,0.478834,0.932621,0.775902
0.858937,0.501013,0.524126,0.540693,0.438986,0.936408,0.79069
0.785258,0.570289,0.578678,0.59383,0.514945,0.917992,0.750673
0.792319,0.517856,0.51382,0.543395,0.446936,0.934798,0.825158
0.777607,0.578174,0.582561,0.596073,0.517943,0.92523,0.793363
0.801038,0.7014,0.708721,0.717789,0.670421,0.927466,0.75083
0.799606,0.611049,0.623432,0.635296,0.564189,0.928098,0.766661
0.801961,0.667705,0.683854,0.695004,0.63505,0.938591,0.753438
0.758729,0.599786,0.596701,0.611285,0.541688,0.939547,0.766365
0.7779,0.519543,0.524923,0.546606,0.461116,0.918499,0.769248
0.768797,0.673329,0.669723,0.693265,0.633634,0.875898,0.604986
0.828131,0.80868,0.820586,0.825944,0.809289,0.885829,0.667954
0.758788,0.725282,0.734181,0.749042,0.700146,0.875322,0.62229
0.784051,0.749493,0.74948,0.775157,0.72047,0.870191,0.619133
0.812399,0.599625,0.600239,0.632526,0.549188,0.871978,0.588632
0.750018,0.634128,0.618349,0.65403,0.58002,0.867131,0.59927
0.729331,0.803593,0.799581,0.784357,0.780876,0.882792,0.660726
0.787312,0.671209,0.671235,0.700807,0.632991,0.867006,0.615508
0.737188,0.768307,0.746896,0.720368,0.725252,0.88581,0.658409
0.80179,0.597738,0.616045,0.626801,0.579957,0.870944,0.651579
0.784872,0.715734,0.717254,0.729349,0.689555,0.874793,0.639417
0.776778,0.774493,0.777007,0.789418,0.756394,0.879914,0.646026
0.801193,0.755977,0.768545,0.779361,0.742144,0.884416,0.639665
0.803686,0.737349,0.756896,0.761401,0.73618,0.877483,0.664011
0.815976,0.725167,0.73005,0.770016,0.686933,0.882718,0.622144
0.742156,0.74687,0.736666,0.745778,0.714561,0.881849,0.67104
0.784397,0.570557,0.570373,0.59759,0.52085,0.863092,0.609802
0.81572,0.676872,0.693993,0.699442,0.670993,0.876284,0.651307
0.771182,0.619879,0.637657,0.65503,0.591271,0.874942,0.675675
0.79115,0.761068,0.766934,0.773581,0.74773,0.881702,0.655347
0.753521,0.596339,0.601588,0.618675,0.556794,0.869593,0.663593
0.76605,0.739153,0.749002,0.760179,0.707443,0.310132,0.418941
0.887969,0.283826,0.288045,0.311374,0.180363,0.27929,0.371333
0.762888,0.548698,0.548672,0.577057,0.484443,0.349015,0.347705
0.778932,0.427631,0.431518,0.455484,0.351776,0.346022,0.484429
0.698905,0.52774,0.531118,0.548889,0.467741,0.368844,0.398668
0.826149,0.28198,0.281153,0.320212,0.180052,0.349952,0.388695
0.710104,0.602787,0.592984,0.615167,0.5362,0.307269,0.304771
0.768609,0.540904,0.539908,0.5713,0.481824,0.352023,0.309875
0.786624,0.48398,0.484505,0.510736,0.41786,0.279947,0.320971
0.86844,0.324632,0.303915,0.350436,0.209732,0.343436,0.410901
0.877705,0.207806,0.212273,0.233103,0.103173,0.360525,0.452885
0.765222,0.347284,0.344416,0.353122,0.268176,0.274075,0.286692
0.709038,0.551621,0.543948,0.581982,0.509862,0.367623,0.323768
0.784107,0.412876,0.427501,0.444079,0.344978,0.331585,0.363583
0.889903,0.451012,0.49437,0.483987,0.437825,0.316521,0.453184
0.801342,0.441387,0.436806,0.472736,0.350847,0.291086,0.297838
0.672998,0.541287,0.514376,0.548598,0.462477,0.282056,0.441276
0.918394,0.319996,0.29233,0.350094,0.191383,0.340695,0.459633
0.677854,0.533146,0.543056,0.5436,0.463702,0.326807,0.316467
0.77829,0.406693,0.407242,0.440784,0.327832,0.365213,0.421192
0.790353,0.490118,0.477595,0.522835,0.392804,0.309658,0.48034
0.789481,0.446478,0.437849,0.468188,0.359084,0.366477,0.375325
0.778022,0.509156,0.514908,0.541672,0.433498,0.306985,0.445713
0.724908,0.580389,0.576208,0.610535,0.529165,0.280939,0.480486
0.773088,0.473849,0.459027,0.493238,0.367625,0.342678,0.436527
0.778225,0.583542,0.598977,0.605113,0.537722,0.322355,0.438134
0.774066,0.397025,0.393927,0.433542,0.288655,0.301026,0.338097
0.831633,0.41838,0.412725,0.44176,0.32336,0.305469,0.375237
0.842843,0.456558,0.458089,0.488336,0.368632,0.328513,0.482899
0.836771,0.372869,0.370836,0.414737,0.278096,0.324547,0.401534
0.831208,0.334973,0.341086,0.367057,0.256671,0.366639,0.478923
0.743441,0.556653,0.554197,0.594267,0.431861,0.307757,0.404762
0.839581,0.710622,0.715836,0.717475,0.676295,0.887641,0.73728
0.732791,0.552196,0.546144,0.573121,0.474281,0.816107,0.722607
0.628365,0.830845,0.806475,0.722024,0.778263,0.889745,0.663326
0.78729,0.682306,0.685786,0.701513,0.638454,0.855004,0.718782
0.776064,0.595358,0.594884,0.624256,0.530711,0.804501,0.722017
0.795676,0.589929,0.58792,0.613462,0.529361,0.841904,0.751696
0.779434,0.646978,0.647587,0.674652,0.592087,0.791548,0.724572
0.767344,0.609399,0.615699,0.634171,0.553767,0.838396,0.717801
0.79422,0.544209,0.547336,0.575045,0.479205,0.858618,0.732749
0.72567,0.592055,0.580057,0.595929,0.520228,0.892803,0.827401
0.809873,0.566113,0.568986,0.591197,0.508075,0.89367,0.722461
0.75566,0.547768,0.540637,0.558637,0.476608,0.850538,0.73712
0.785799,0.544612,0.54492,0.572466,0.473466,0.870103,0.720324
0.765214,0.692232,0.699208,0.707435,0.66091,0.891608,0.701927
0.786979,0.821484,0.819243,0.839731,0.79204,0.802633,0.743691
0.835891,0.519546,0.524837,0.550425,0.450591,0.89124,0.800957
0.762162,0.536737,0.529263,0.559855,0.462532,0.881682,0.8215
0.777774,0.557302,0.554082,0.588328,0.49418,0.879657,0.758871
0.80167,0.562123,0.570159,0.589644,0.5121,0.813059,0.754046
0.831534,0.533203,0.534743,0.561824,0.465817,0.884868,0.724172
0.927417,0.344661,0.35873,0.385507,0.254535,0.87829,0.781649
0.798518,0.574682,0.574366,0.602441,0.507203,0.870212,0.771377
0.77468,0.596892,0.597403,0.6222,0.533265,0.85086,0.795936
0.613091,0.890021,0.872585,0.824605,0.847823,0.888014,0.654336
0.800993,0.480311,0.479466,0.514495,0.406651,0.861544,0.787179
0.77761,0.561154,0.558091,0.579822,0.501034,0.820551,0.74253
0.761597,0.571432,0.569463,0.593824,0.510069,0.857679,0.750303
0.807002,0.7875,0.792777,0.806971,0.771518,0.821996,0.766473
0.81173,0.55779,0.557429,0.580084,0.491921,0.879431,0.750069
0.810037,0.846286,0.861012,0.874437,0.850329,0.894412,0.658428
0.658533,0.862345,0.867201,0.709446,0.865341,0.887634,0.660181
0.765319,0.685598,0.68566,0.710156,0.645908,0.802474,0.767679
0.792118,0.695323,0.694955,0.713767,0.64422,0.861742,0.764169
0.793478,0.749921,0.755914,0.766526,0.718981,0.848355,0.754302
0.78289,0.600788,0.608986,0.626854,0.553933,0.828948,0.747821
0.749758,0.69413,0.697429,0.710334,0.654932,0.881731,0.686649
0.777492,0.522619,0.521505,0.551578,0.468131,0.812454,0.769548
0.773817,0.619585,0.61232,0.645563,0.56298,0.848218,0.773682
0.770932,0.568675,0.565026,0.587381,0.493755,0.868856,0.738578
0.808828,0.583597,0.603603,0.614712,0.556752,0.891622,0.687885
0.666419,0.881517,0.878862,0.855334,0.85809,0.889976,0.655207
0.823995,0.649742,0.648529,0.664103,0.597598,0.895726,0.741785
0.710639,0.723289,0.728612,0.731552,0.696101,0.884662,0.651234
0.798828,0.693589,0.70946,0.710161,0.679223,0.886671,0.676009
0.741894,0.622255,0.612089,0.640462,0.552524,0.868192,0.817125
0.81479,0.646523,0.657646,0.675361,0.606877,0.889479,0.75849
0.823114,0.650999,0.661827,0.675058,0.61234,0.885977,0.746219
0.787514,0.504046,0.498918,0.526259,0.423869,0.879382,0.736777
0.788576,0.452874,0.456636,0.48811,0.377797,0.83633,0.728295
0.785819,0.514415,0.517942,0.540682,0.453243,0.837183,0.744999
0.77845,0.60854,0.613846,0.642375,0.555205,0.827351,0.723
0.756163,0.83624,0.845664,0.866988,0.821058,0.910472,0.667187
0.787497,0.575623,0.5752,0.595419,0.508427,0.873631,0.699853
0.792286,0.543008,0.55505,0.579345,0.494056,0.846469,0.718892
0.704404,0.606906,0.60473,0.598908,0.542844,0.843434,0.730894
0.793721,0.654347,0.657359,0.67693,0.605956,0.882592,0.707176
0.796492,0.555495,0.563539,0.579746,0.497038,0.88989,0.777758
0.794697,0.554094,0.553179,0.581536,0.484402,0.897199,0.76752
0.784319,0.592476,0.593815,0.625343,0.546063,0.833211,0.765957
0.786076,0.809081,0.822735,0.807914,0.815537,0.891487,0.676171
0.763759,0.526147,0.526551,0.551296,0.45917,0.812462,0.741327
0.774843,0.473513,0.476463,0.506045,0.403087,0.832303,0.738821
0.725954,0.613206,0.59828,0.642753,0.559641,0.791797,0.460714
0.823255,0.485055,0.453422,0.522745,0.413788,0.760385,0.455577
0.811446,0.403416,0.365102,0.441195,0.306792,0.761212,0.479714
0.682055,0.484722,0.459943,0.511293,0.399672,0.779366,0.41564
0.82349,0.478306,0.443634,0.516986,0.382725,0.754649,0.477132
0.746769,0.438283,0.41478,0.468445,0.338838,0.747207,0.46219
0.722242,0.528044,0.509547,0.558428,0.450506,0.836898,0.437062
0.672009,0.466942,0.422041,0.489661,0.371023,0.83481,0.461364
0.697403,0.501231,0.469652,0.536435,0.409915,0.806677,0.400661
0.761791,0.516603,0.499879,0.554936,0.441231,0.812586,0.376171
0.714355,0.657059,0.651833,0.686195,0.603636,0.736483,0.442397
0.74335,0.581988,0.554086,0.61417,0.519091,0.751049,0.448214
0.68743,0.598426,0.576228,0.626965,0.544476,0.771447,0.433056
0.728072,0.574614,0.542629,0.607057,0.50872,0.753855,0.456941
0.755031,0.354352,0.325824,0.381657,0.26992,0.848946,0.4731
0.741298,0.533828,0.523908,0.56617,0.468521,0.842911,0.411494
0.675395,0.468265,0.430145,0.490104,0.38082,0.792918,0.47556
0.751449,0.615502,0.596698,0.64712,0.567221,0.759723,0.444663
0.77183,0.515141,0.499066,0.548841,0.449445,0.794279,0.446292
0.760927,0.46227,0.434116,0.499667,0.362418,0.709396,0.422487
0.685177,0.424525,0.398103,0.44499,0.337964,0.841183,0.464378
0.863759,0.371103,0.350236,0.41355,0.267089,0.714839,0.419166
0.679058,0.593161,0.566905,0.619406,0.533026,0.753691,0.430868
0.716042,0.547847,0.516051,0.577178,0.464591,0.804747,0.385518
0.623076,0.578817,0.563296,0.588985,0.513256,0.832708,0.421783
0.547832,0.689122,0.678157,0.688798,0.629708,0.80186,0.418669
0.734717,0.413524,0.395802,0.44901,0.327133,0.852809,0.47423
0.777147,0.436877,0.441826,0.473668,0.373029,0.856641,0.445797
0.73241,0.62182,0.595393,0.653871,0.567593,0.777427,0.450186
0.787166,0.484758,0.468309,0.523182,0.422026,0.771586,0.45591
0.721113,0.528584,0.496329,0.559528,0.441323,0.817644,0.414021
0.693605,0.652967,0.647708,0.65425,0.605127,0.801044,0.460464
0.652088,0.55468,0.524386,0.565721,0.479767,0.823623,0.455245
0.730986,0.693638,0.689053,0.715597,0.659026,0.776635,0.464358
0.693281,0.503794,0.469664,0.521473,0.415177,0.811472,0.462184
0.673308,0.653517,0.624044,0.677879,0.603834,0.760307,0.429178
0.775273,0.394131,0.362361,0.419294,0.303347,0.839402,0.477496
0.861286,0.373509,0.337625,0.4071,0.272921,0.713479,0.431423
0.662495,0.514134,0.483635,0.523604,0.430215,0.804901,0.471716
0.724145,0.44349,0.406939,0.453082,0.357766,0.822075,0.437217
0.709261,0.716918,0.71131,0.733584,0.684098,0.784906,0.462189
0.664591,0.554839,0.519787,0.569558,0.466983,0.822566,0.469682
0.665722,0.564083,0.531513,0.58159,0.485659,0.801227,0.432339
0.753989,0.545278,0.530103,0.577398,0.473766,0.728568,0.440021
0.754608,0.566574,0.568095,0.604946,0.506848,0.737353,0.430904
0.651667,0.479281,0.447231,0.492452,0.389896,0.834448,0.473956
0.63429,0.460008,0.429496,0.483294,0.370387,0.794708,0.417582
0.749285,0.35529,0.322123,0.385449,0.246089,0.849114,0.433834
0.730268,0.59372,0.573312,0.626375,0.53553,0.765756,0.450817
0.732487,0.494919,0.464991,0.511264,0.403448,0.725636,0.428848
0.68297,0.579256,0.553103,0.602683,0.506531,0.810046,0.438598
0.772713,0.39898,0.363361,0.423826,0.298244,0.827693,0.417226
0.683496,0.520229,0.510725,0.548433,0.460351,0.795791,0.436783
0.694857,0.563321,0.545721,0.576387,0.492658,0.822804,0.426891
0.793708,0.532645,0.507165,0.566705,0.470091,0.759574,0.437129
0.69781,0.516444,0.490533,0.550681,0.438627,0.744996,0.445471
0.802165,0.472443,0.461645,0.514226,0.392086,0.72076,0.423019
0.732695,0.455007,0.415864,0.478147,0.355801,0.733281,0.452895
0.687156,0.487301,0.4578,0.502414,0.399886,0.832342,0.452269
0.742429,0.737337,0.740481,0.753337,0.713161,0.766458,0.427178
0.796592,0.44127,0.411247,0.478378,0.34789,0.742952,0.459442
0.744935,0.475989,0.441558,0.507702,0.392752,0.78289,0.430601
0.756618,0.551689,0.545434,0.586173,0.494509,0.790269,0.429732
0.688943,0.574083,0.553331,0.589526,0.514312,0.816705,0.45754
0.70226,0.614987,0.614691,0.635491,0.566693,0.818881,0.382229
