@relation bank32nh

@attribute a1cx numeric
@attribute a1cy numeric
@attribute a1sx numeric
@attribute a1sy numeric
@attribute a1rho numeric
@attribute a1pop numeric
@attribute a2cx numeric
@attribute a2cy numeric
@attribute a2sx numeric
@attribute a2sy numeric
@attribute a2rho numeric
@attribute a2pop numeric
@attribute a3cx numeric
@attribute a3cy numeric
@attribute a3sx numeric
@attribute a3sy numeric
@attribute a3rho numeric
@attribute a3pop numeric
@attribute temp numeric
@attribute b1x numeric
@attribute b1y numeric
@attribute b1call numeric
@attribute b1eff numeric
@attribute b2x numeric
@attribute b2y numeric
@attribute b2call numeric
@attribute b2eff numeric
@attribute b3x numeric
@attribute b3y numeric
@attribute b3call numeric
@attribute b3eff numeric
@attribute mxql numeric
@attribute rej numeric

@data
0.359078,0.109205,0.240227,0.215534,0.448861,0.17617,0.915145,0.019071,0.210172,0.049754,0.799071,0.079426,0.111499,0.989427,0.17417,0.043975,0.560085,0.075468,0.438961,0.914118,0.829642,0,0.136589,0.625073,0.43977,0,0.034225,0.489174,0.826489,0,0.482577,0,0.017984
0.338769,0.954615,0.048184,0.019966,0.941781,0.011191,0.148088,0.621086,0.222961,0.16695,0.138149,0.026997,0.406633,0.889706,0.107245,0.390098,0.551485,0.10176,0.342436,0.71181,0.166952,0.333333,0.036095,0.622072,0.31517,0.166667,0.873305,0.860099,0.550833,0.166667,0.8076,0.25,0
0.19587,0.239528,0.040947,0.043937,0.976366,0.016859,0.829184,0.822217,0.021514,0.009419,0.761243,0.041391,0.109871,0.280008,0.125819,0.117513,0.189586,0.042787,0.742231,0.312283,0.138826,0.666667,0.051761,0.787609,0.205603,0.333333,0.211359,0.587335,0.236514,0.5,0.420216,0.75,0
0.214897,0.159594,0.122813,0.052916,0.089533,0.533093,0.660176,0.621564,0.156724,0.089167,0.496974,0.04555,0.255023,0.825348,0.248842,0.417563,0.745537,0.080962,0.854373,0.070998,0.712854,0,0.989226,0.097513,0.96451,0.666667,0.390615,0.891299,0.113881,0.166667,0.339836,0.75,0.410323
0.832877,0.447272,0.036649,0.019878,0.201026,0.1202,0.511955,0.658411,0.295405,0.041896,0.070966,0.11489,0.672761,0.816762,0.175379,0.080737,0.513865,0.035211,0.266311,0.084129,0.94647,0.333333,0.514824,0.058436,0.563951,0.333333,0.227598,0.535221,0.881251,0.5,0.007529,0.25,0.043324
0.443951,0.401732,0.045487,0.133399,0.611312,0.099631,0.784816,0.667924,0.002846,0.006878,0.098313,0.144497,0.435918,0.624354,0.02607,0.298585,0.485479,0.047407,0.424092,0.852394,0.014583,0.166667,0.662683,0.523078,0.228575,0,0.389026,0.918555,0.224117,0.5,0.974813,0.25,0.126644
0.778146,0.497911,0.048719,0.014151,0.437809,0.127633,0.808563,0.239184,0.023452,0.01873,0.139043,0.225533,0.527283,0.799545,0.106063,0.066709,0.596408,0.006061,0.357871,0.763485,0.423379,0.166667,0.535967,0.110916,0.827641,0.166667,0.915409,0.256458,0.706299,0.333333,0.650229,0,0.374147
0.889064,0.748202,0.00988,0.129019,0.239047,0.008588,0.653364,0.70484,0.325543,0.008684,0.020065,0.030945,0.769602,0.204499,0.175598,0.035892,0.092736,0.370153,0.650202,0.151864,0.461329,0.333333,0.970633,0.302794,0.396031,0.166667,0.689922,0.67234,0.828815,0.5,0.824152,0.25,0.082964
0.293151,0.892297,0.205939,0.083087,0.312594,0.100329,0.705768,0.167551,0.030566,0.00185,0.402144,0.004933,0.2994,0.074851,0.097114,0.018687,0.846138,0.012819,0.811831,0.695267,0.50987,0.5,0.967176,0.522824,0.074422,0,0.807474,0.24641,0.213809,0.166667,0.609613,0.25,0.009015
0.286072,0.195743,0.167899,0.044785,0.180495,0.234478,0.453311,0.329383,0.0328,0.084792,0.333159,0.168427,0.363265,0.604667,0.419037,0.005513,0.983247,0.120414,0.498132,0.545068,0.045686,0.333333,0.478089,0.068601,0.621745,0.166667,0.870895,0.391696,0.224139,0.833333,0.039256,0.75,0.073919
0.543299,0.265825,0.263296,0.132745,0.847557,0.067154,0.690765,0.408307,0.180942,0.036097,0.912862,0.139981,0.904548,0.163027,0.159981,0.090852,0.245173,0.214524,0.25976,0.91788,0.135917,0.166667,0.69825,0.787252,0.413082,0.166667,0.522948,0.526291,0.013338,0,0.952029,0,0.083133
0.532441,0.055635,0.081219,0.00386,0.083298,0.506627,0.225641,0.970319,0.011901,0.047139,0.207725,0.21596,0.665648,0.147133,0.274556,0.05027,0.629319,0.039997,0.341676,0.131393,0.189583,0,0.29116,0.495449,0.680746,0,0.422441,0.889917,0.324279,0.166667,0.967375,0,0.410298
0.584294,0.40496,0.010103,0.319463,0.940454,0.002776,0.136589,0.235812,0.110534,0.179311,0.815056,0.015017,0.762807,0.085454,0.430925,0.048353,0.700094,0.029429,0.718619,0.205918,0.658506,0.333333,0.711369,0.523044,0.747537,0.333333,0.390305,0.679875,0.915618,0.5,0.385802,1,0
0.428252,0.101459,0.304659,0.006595,0.747573,0.138842,0.607714,0.563234,0.04677,0.010798,0.467639,0.012735,0.746801,0.348458,0.022819,0.045001,0.99595,0.082548,0.1663,0.257909,0.101531,0,0.174141,0.170657,0.962182,0,0.575483,0.365592,0.537283,0.5,0.26955,0.75,0.003599
0.60052,0.478888,0.211294,0.0255,0.994614,0.054027,0.96887,0.806459,0.235246,0.161621,0.005768,0.100627,0.556019,0.642206,0.14421,0.025572,0.76486,0.268047,0.143313,0.409937,0.303936,0.333333,0.100616,0.172829,0.755783,0.5,0.550766,0.081829,0.56276,0.5,0.752301,0.25,0.308741
0.73307,0.831803,0.019135,0.169495,0.702495,0.09995,0.740986,0.308579,0.238747,0.11051,0.836006,0.160121,0.428373,0.99188,0.20411,0.042025,0.127395,0.06869,0.958709,0.020727,0.112647,0.333333,0.091722,0.468131,0.29466,0.166667,0.384023,0.58785,0.847324,0.166667,0.431103,0.25,0.02918
0.697211,0.211733,0.018934,0.267317,0.876621,0.026167,0.78991,0.510249,0.120647,0.027043,0.606391,0.123854,0.0891,0.06929,0.048969,0.025063,0.465236,0.261767,0.582878,0.502199,0.02159,0.166667,0.497618,0.794199,0.809161,0.833333,0.680826,0.995661,0.880375,0.333333,0.900993,1,0.544869
0.40539,0.110874,0.037911,0.055996,0.742494,0.068251,0.120508,0.368367,0.268698,0.013102,0.157721,0.137292,0.069728,0.707233,0.107205,0.050428,0.241094,0.039519,0.193959,0.223377,0.119816,0.333333,0.638624,0.364764,0.535493,0.166667,0.992479,0.454656,0.265856,0.333333,0.969821,0,0.012598
0.425615,0.58408,0.025526,0.083489,0.822402,0.46634,0.79382,0.551912,0.086066,0.081212,0.370914,0.309905,0.666895,0.78989,0.052892,0.081416,0.724206,0.045024,0.483758,0.524475,0.930312,0,0.536919,0.400049,0.644739,0.166667,0.621567,0.958474,0.724791,0.166667,0.050537,0,0.443069
0.602711,0.07742,0.248565,0.367548,0.405938,0.098075,0.505595,0.833262,0.164118,0.146795,0.442464,0.034668,0.663825,0.079912,0.168149,0.135717,0.651198,0.300325,0.69327,0.558785,0.393076,0.5,0.609486,0.073967,0.03967,0.833333,0.382004,0.879758,0.454116,0,0.868192,1,0
0.732033,0.7873,0.09615,0.020573,0.120495,0.00617,0.996333,0.203333,0.039585,0.123023,0.858804,0.089278,0.432534,0.679398,0.027213,0.02731,0.66876,0.030362,0.59845,0.325614,0.832589,0.166667,0.370614,0.602584,0.720603,0,0.59917,0.889541,0.15161,0.833333,0.042067,1,0.002025
0.97984,0.398828,0.001819,0.087656,0.020723,0.230705,0.210377,0.308802,0.005385,0.038596,0.15142,0.052646,0.365885,0.121525,0.071292,0.073199,0.317172,0.170921,0.591786,0.994072,0.551953,0.333333,0.496793,0.369463,0.629922,0.166667,0.399641,0.3756,0.027515,0,0.337741,0.25,0.22907
0.725373,0.741788,0.043888,0.096094,0.092491,0.093932,0.052869,0.390595,0.040551,0.07378,0.121823,0.080343,0.697394,0.536757,0.119092,0.07703,0.685796,0.050941,0.372816,0.109232,0.879899,0.333333,0.807219,0.942073,0.84881,0,0.290814,0.826418,0.772468,0.333333,0.702947,0,0.012761
0.882866,0.528602,0.004901,0.278446,0.026033,0.277247,0.035333,0.326319,0.053566,0.157461,0.273129,0.052068,0.797454,0.363626,0.028981,0.152682,0.384865,0.011891,0.364885,0.091844,0.020479,0.333333,0.637046,0.246509,0.257826,0.166667,0.368187,0.32691,0.649896,0,0.767607,0,0.020943
0.011286,0.880765,0.064532,0.138372,0.123731,0.111097,0.017158,0.478182,0.073265,0.10875,0.292626,0.1954,0.444932,0.678912,0.012573,0.013083,0.184888,0.210773,0.478879,0.991367,0.180438,0.166667,0.385962,0.023252,0.363288,0.833333,0.833283,0.498808,0.493171,0.833333,0.575368,0.75,0.106634
0.056494,0.651661,0.187669,0.007446,0.847175,0.025954,0.578506,0.704849,0.120103,0.027798,0.420644,0.007682,0.895155,0.030761,0.143903,0.053097,0.700052,0.017116,0.214696,0.548822,0.320387,0.166667,0.213366,0.002895,0.164698,0.666667,0.188588,0.271789,0.640322,0.166667,0.841912,1,0
0.482556,0.88887,0.003396,0.002632,0.290782,0.277682,0.697488,0.341497,0.142262,0.058062,0.367114,0.085765,0.171418,0.400524,0.311057,0.187415,0.390427,0.09047,0.77068,0.95122,0.109213,0.166667,0.070176,0.841916,0.855333,0.166667,0.239651,0.385021,0.205154,0,0.649193,0.25,0.115685
0.186147,0.785476,0.0235,0.145941,0.007881,0.072786,0.0094,0.911613,0.097901,0.10115,0.230146,0.101783,0.606447,0.370121,0.349258,0.25675,0.627188,0.153421,0.520675,0.011397,0.868903,0.166667,0.047896,0.321936,0.875554,0,0.137832,0.89608,0.189256,0.333333,0.090245,0,0.053635
0.846137,0.220195,0.031254,0.012751,0.950934,0.04552,0.288265,0.604449,0.039903,0.065183,0.157002,0.004918,0.124745,0.067799,0.057029,0.061098,0.130117,0.156864,0.637262,0.341491,0.056484,0.833333,0.764529,0.482311,0.971469,0,0.018837,0.821924,0.258947,0.333333,0.395542,0.75,0
0.096801,0.329184,0.120093,0.176354,0.812556,0.11531,0.730228,0.77495,0.206806,0.031757,0.135316,0.062643,0.839736,0.959265,0.440838,0.065498,0.255001,0.026874,0.678175,0.249178,0.665395,0,0.112631,0.922841,0.658233,0.333333,0.86963,0.833094,0.874182,0.166667,0.956702,0,0.208424
0.740043,0.990532,0.101236,0.128755,0.055926,0.236723,0.376159,0.016997,0.264174,0.002962,0.755178,0.032933,0.167072,0.051131,0.09397,0.075065,0.492908,0.080661,0.714859,0.62846,0.985285,0.166667,0.517602,0.422801,0.949691,0.333333,0.008053,0.112341,0.996983,0.666667,0.269574,0.5,0.154185
0.317323,0.9778,0.08011,0.208774,0.57964,0.060536,0.448077,0.167892,0.026759,0.010234,0.762705,0.195988,0.987592,0.400901,0.059757,0.090567,0.729537,0.077207,0.557496,0.29445,0.31488,0.333333,0.57782,0.695031,0.081867,0.833333,0.759896,0.570358,0.449824,0.833333,0.187949,1,0.014407
0.83805,0.317108,0.07542,0.045997,0.446003,0.211503,0.570401,0.833509,0.087535,0.006406,0.699926,0.155615,0.264656,0.525946,0.068362,0.021037,0.803196,0.01057,0.096453,0.329302,0.167541,0.166667,0.723863,0.631651,0.140317,0.5,0.821685,0.042076,0.821602,0.166667,0.506638,0.5,0.032144
0.419382,0.996163,0.274937,0.059127,0.344855,0.081468,0.317953,0.390551,0.213522,0.040395,0.861665,0.040548,0.667394,0.516307,0.229317,0.008526,0.670278,0.173174,0.501315,0.679911,0.196186,0.166667,0.058439,0.117613,0.551745,0,0.500655,0.084708,0.458805,0.166667,0.767358,0.25,0.161797
0.533649,0.090723,0.094612,0.169409,0.500652,0.197092,0.831704,0.097309,0.107521,0.05613,0.812806,0.511845,0.346243,0.454513,0.075402,0.014913,0.200991,0.225339,0.217092,0.806177,0.480881,0.166667,0.070966,0.231345,0.988913,0,0.458952,0.882979,0.491688,0.333333,0.179956,0,0.685639
0.583208,0.978822,0.009342,0.033642,0.384487,0.182759,0.933785,0.80881,0.126135,0.009865,0.648636,0.299905,0.907399,0.945929,0.02719,0.050416,0.57514,0.052452,0.29365,0.248465,0.557891,0.666667,0.645014,0.431308,0.763109,0.5,0.772591,0.487723,0.228728,0.5,0.107544,1,0.289921
0.811343,0.637604,0.141135,0.05022,0.072987,0.009903,0.222829,0.538655,0.012415,0.025097,0.422243,0.043238,0.561254,0.497277,0.170781,0.170881,0.890094,0.049954,0.488289,0.818535,0.880681,0.166667,0.509608,0.396379,0.271115,0.5,0.569575,0.260403,0.890396,0,0.391592,0.75,0
0.144483,0.294997,0.150613,0.128551,0.420664,0.021519,0.325834,0.170676,0.257448,0.094056,0.371549,0.435564,0.578182,0.903804,0.276954,0.094937,0.074448,0.02979,0.83401,0.092203,0.232908,0,0.947604,0.168514,0.866805,0.166667,0.174902,0.264313,0.010972,0.333333,0.391167,0.25,0.260088
0.545789,0.214305,0.027131,0.009151,0.481013,0.054556,0.336062,0.316466,0.05058,0.01977,0.445802,0.06322,0.644519,0.744533,0.123976,0.0806,0.92412,0.006944,0.187432,0.777134,0.785439,0,0.516277,0.832822,0.176847,0.333333,0.135425,0.217978,0.521137,0,0.635866,0,0.013386
0.09079,0.86953,0.077027,0.015774,0.252997,0.120906,0.739388,0.818672,0.261532,0.036638,0.133576,0.025637,0.636707,0.622341,0.101466,0.007408,0.765744,0.160534,0.573508,0.518257,0.147883,0.333333,0.918427,0.842037,0.142884,0.333333,0.102408,0.349928,0.708176,0,0.534309,0.25,0.008267
0.899312,0.594164,0.177756,0.057195,0.895292,0.189216,0.411612,0.092927,0.178532,0.02772,0.24556,0.085251,0.819587,0.719335,0.192062,0.108316,0.277214,0.158399,0.234888,0.207625,0.393766,0.166667,0.820941,0.302865,0.276094,0.333333,0.024134,0.448178,0.119335,0.333333,0.503251,0.75,0.013363
0.965579,0.367567,0.06708,0.039263,0.463623,0.150542,0.330497,0.95598,0.00958,0.010358,0.915274,0.164767,0.881685,0.438652,0.059015,0.12559,0.362022,0.38292,0.735426,0.656878,0.010253,0.666667,0.283032,0.148253,0.160538,0.333333,0.869748,0.064172,0.07082,0.166667,0.789497,0.5,0.397417
0.123569,0.993896,0.011873,0.150916,0.406159,0.419527,0.809472,0.236142,0.299098,0.006564,0.767477,0.177472,0.227236,0.038047,0.125959,0.311142,0.876629,0.148715,0.969273,0.212865,0.506739,0.166667,0.350232,0.932062,0.714452,0,0.008072,0.290814,0.949089,0,0.572182,0.5,0.400887
0.242767,0.563946,0.170638,0.174122,0.36294,0.1518,0.608283,0.852441,0.01088,0.00194,0.493787,0.0855,0.470952,0.081707,0.286455,0.014734,0.00446,0.018913,0.275853,0.781682,0.806532,0.833333,0.043253,0.153402,0.483053,0.666667,0.619041,0.529627,0.952631,0.833333,0.784236,1,0.017017
0.448937,0.677809,0.058717,0.01916,0.886763,0.540719,0.97625,0.973882,0.036189,0.038799,0.604876,0.326527,0.40992,0.36001,0.003043,0.274085,0.537767,0.257358,0.451747,0.312057,0.999993,0.166667,0.132983,0.828977,0.78688,0.5,0.069535,0.368342,0.812892,0.5,0.849608,0.25,0.68935
0.725286,0.551917,0.031506,0.00031,0.714498,0.048516,0.461696,0.184104,0.147633,0.032627,0.075094,0.06066,0.232215,0.237646,0.092654,0.082283,0.847002,0.125561,0.434998,0.46731,0.015049,0,0.86159,0.171191,0.079142,0.333333,0.61428,0.90279,0.753045,0.333333,0.415391,0,0.032777
0.258701,0.211355,0.030748,0.06237,0.632372,0.33551,0.472361,0.823269,0.011319,0.050499,0.629204,0.047623,0.782673,0.229275,0.08938,0.111666,0.725882,0.272685,0.78207,0.308412,0.480158,0.5,0.831477,0.64327,0.038598,0.666667,0.88546,0.337522,0.244282,0.5,0.168913,0.5,0.240038
0.868927,0.664533,0.11821,0.088914,0.747079,0.195933,0.862359,0.77378,0.030895,0.002586,0.312414,0.015632,0.016905,0.90432,0.252104,0.064509,0.856946,0.225248,0.371,0.42033,0.854457,0.166667,0.897209,0.602469,0.543155,0.166667,0.986105,0.529913,0.055299,0.666667,0.443581,1,0
0.883606,0.102834,0.043766,0.02723,0.124078,0.348859,0.47282,0.502902,0.205522,0.013857,0.457327,0.075446,0.689486,0.914509,0.034616,0.044269,0.966064,0.031566,0.339017,0.976033,0.685767,0.333333,0.587058,0.892554,0.713895,0.666667,0.339618,0.124893,0.427114,0.5,0.225325,0.5,0.138267
0.333953,0.642207,0.085214,0.363474,0.919637,0.003907,0.437115,0.439254,0.020774,0.039219,0.867893,0.012806,0.591285,0.371117,0.194945,0.112229,0.251668,0.017403,0.920905,0.026871,0.908815,0.333333,0.951034,0.320934,0.629193,0.166667,0.772602,0.784075,0.659991,0.166667,0.452556,0,0
0.02173,0.339033,0.082378,0.021882,0.370131,0.001,0.330815,0.389657,0.157023,0.113816,0.49914,0.187039,0.762407,0.334778,0.02777,0.010303,0.637238,0.006001,0.393205,0.682797,0.618071,0.833333,0.232415,0.068187,0.515692,0.666667,0.623795,0.664746,0.032513,0.666667,0.011767,0.75,0.047454
0.207054,0.510806,0.019012,0.403405,0.147294,0.02135,0.962049,0.088415,0.00324,0.081504,0.806906,0.000206,0.815848,0.775372,0.282301,0.088829,0.215449,0.217242,0.44001,0.919632,0.464487,0.333333,0.265754,0.079324,0.000901,0.333333,0.160799,0.795062,0.441504,0,0.799695,0,0.033966
0.072304,0.137229,0.074284,0.036488,0.792905,0.495167,0.790924,0.580216,0.121793,0.078591,0.475885,0.001151,0.338593,0.25467,0.052497,0.016292,0.21488,0.02226,0.49649,0.615375,0.780298,0.5,0.868004,0.573486,0.204714,0.166667,0.693383,0.750679,0.646966,0.333333,0.572004,0.25,0.44697
0.118784,0.064154,0.011632,0.173116,0.623755,0.047939,0.342692,0.540442,0.019751,0.14897,0.555964,0.090158,0.132482,0.124666,0.111946,0.113691,0.108505,0.020576,0.574256,0.482825,0.185695,0.666667,0.487211,0.158608,0.855354,0.833333,0.16362,0.516974,0.951973,0,0.604328,1,0.000932
0.387543,0.028105,0.084757,0.011789,0.612371,0.020801,0.757918,0.60668,0.0188,0.066759,0.237705,0.060717,0.105231,0.490505,0.024953,0.038082,0.104657,0.034136,0.708176,0.426782,0.732365,0,0.335698,0.314002,0.218269,0.166667,0.579521,0.070594,0.479368,0,0.292791,0,0.008686
0.025895,0.849321,0.308076,0.325202,0.426034,0.08428,0.501755,0.980764,0.062856,0.006735,0.750656,0.038153,0.971152,0.029185,0.197396,0.434379,0.08068,0.173766,0.710343,0.756525,0.938396,0,0.592592,0.122419,0.599174,0,0.255971,0.412497,0.948493,0.166667,0.01678,0,0.0595
0.739962,0.812138,0.041511,0.031561,0.722469,0.100226,0.192734,0.577848,0.097616,0.02088,0.464866,0.279261,0.659779,0.107807,0.061501,0.102928,0.91701,0.091324,0.638138,0.137615,0.366908,0,0.091588,0.509675,0.484492,0.666667,0.255646,0.445576,0.939973,0.666667,0.077041,1,0.211125
0.104319,0.07031,0.031915,0.101609,0.907853,0.018341,0.139072,0.631626,0.011156,0.023049,0.348475,0.177898,0.109879,0.047046,0.173866,0.13732,0.320798,0.176111,0.633089,0.020457,0.620738,0.333333,0.738934,0.219164,0.382484,0.5,0.021868,0.844335,0.041284,0,0.947012,0.5,0.179155
0.036788,0.587428,0.023567,0.027938,0.701313,0.123045,0.961981,0.303349,0.046043,0.010785,0.550647,0.101842,0.666259,0.092166,0.082699,0.04252,0.086202,0.000111,0.443063,0.110021,0.78368,0,0.868719,0.627432,0.963334,0.166667,0.709407,0.746708,0.736043,0.166667,0.020105,0,0.030433
0.225214,0.407322,0.059863,0.099261,0.219919,0.077154,0.848093,0.879853,0.122544,0.015536,0.109749,0.069188,0.822556,0.654697,0.002724,0.252061,0.664082,0.032124,0.625707,0.195433,0.482608,0.666667,0.239523,0.088865,0.474401,0.833333,0.548437,0.208253,0.003285,0.166667,0.015998,0.75,0.073835
0.962303,0.885421,0.052488,0.104589,0.07204,0.212696,0.495338,0.16761,0.000969,0.219865,0.451018,0.084717,0.992288,0.310483,0.056447,0.111287,0.024917,0.022147,0.31064,0.878075,0.120497,0.166667,0.884362,0.922066,0.453088,0.5,0.709435,0.61695,0.982789,0.666667,0.705255,1,0.008439
0.847117,0.381425,0.138206,0.316799,0.633319,0.094174,0.27967,0.290315,0.033294,0.07579,0.769586,0.010241,0.696691,0.122062,0.068204,0.047785,0.017399,0.132398,0.24988,0.331812,0.623509,0.333333,0.73435,0.677443,0.966639,0.166667,0.837704,0.711554,0.797688,0.166667,0.973757,0.5,0.240305
0.89611,0.366006,0.070086,0.018097,0.23551,0.070488,0.513473,0.713456,0.215274,0.044,0.310067,0.050398,0.579132,0.648862,0.105849,0.127166,0.526585,0.00749,0.800637,0.942546,0.703342,0,0.101144,0.913047,0.339307,0.666667,0.716184,0.084746,0.559561,0.666667,0.819555,0.5,0
0.689806,0.342143,0.231945,0.004592,0.736634,0.125264,0.615,0.702838,0.114038,0.144958,0.221527,0.069116,0.674341,0.545446,0.15034,0.005064,0.440748,0.030584,0.312734,0.773965,0.112426,0.166667,0.922439,0.517783,0.547783,0.333333,0.145904,0.358465,0.30827,0.166667,0.740709,0.75,0
0.865243,0.125952,0.078704,0.234667,0.574745,0.044459,0.930368,0.439263,0.225505,0.011055,0.517121,0.027793,0.115778,0.233886,0.071324,0.114709,0.787998,0.069019,0.629728,0.073605,0.52954,0.666667,0.518062,0.688759,0.451974,0.5,0.572957,0.405818,0.896271,0.5,0.083526,0.5,0.001102
0.166315,0.888763,0.096437,0.148864,0.97478,0.079681,0.614491,0.404381,0.139939,0.003305,0.602714,0.0224,0.453792,0.062375,0.033426,0.013647,0.931272,0.028121,0.78597,0.266331,0.390887,0.166667,0.020837,0.3751,0.904102,0.5,0.14972,0.762022,0.181309,0.666667,0.822524,0.75,0.012802
0.893554,0.929246,0.204875,0.175184,0.597393,0.367981,0.235748,0.772164,0.114831,0.1137,0.938977,0.120682,0.133357,0.41083,0.051633,0.04176,0.35412,0.336996,0.207347,0.460781,0.163036,0.833333,0.583517,0.954274,0.523105,1,0.533481,0.401895,0.950351,0.833333,0.226364,1,0.53845
0.503494,0.953871,0.019916,0.003637,0.710596,0.069347,0.058587,0.56069,0.167181,0.059911,0.374813,0.109412,0.67555,0.041842,0.058669,0.647497,0.511761,0.048979,0.813852,0.456956,0.65224,0,0.103389,0.016267,0.926413,0.333333,0.84726,0.948556,0.881566,0.166667,0.644246,0,0.086826
0.842583,0.034497,0.123076,0.069829,0.06406,0.103725,0.008936,0.323261,0.117633,0.100413,0.187589,0.105508,0.057431,0.861377,0.131775,0.076321,0.203903,0.098264,0.805535,0.308914,0.355733,0.166667,0.625101,0.009472,0.786855,0.333333,0.735373,0.532988,0.401821,0.166667,0.078919,0,0.109744
0.227655,0.297667,0.001805,0.01803,0.759172,0.042405,0.550007,0.467523,0.038053,0.098039,0.498564,0.079422,0.557471,0.894949,0.028709,0.168369,0.154224,0.218697,0.301326,0.089013,0.884818,0.166667,0.526392,0.279586,0.894834,0.166667,0.769557,0.38421,0.23257,0,0.164887,0.5,0
0.005162,0.842754,0.029344,0.049909,0.112161,0.181754,0.40711,0.902286,0.061606,0.067564,0.662446,0.122147,0.008708,0.604144,0.145126,0.249803,0.471331,0.224515,0.376434,0.103723,0.587355,0.666667,0.214154,0.664375,0.092837,0.666667,0.414864,0.554435,0.456078,0.666667,0.899427,0.5,0.286395
0.049928,0.760493,0.034523,0.005911,0.541008,0.055571,0.130484,0.108578,0.121827,0.008906,0.834262,0.040367,0.692655,0.231667,0.099522,0.080604,0.262304,0.02297,0.526296,0.675836,0.961808,0,0.40541,0.491213,0.657417,0.5,0.723578,0.174378,0.667001,0.666667,0.695849,1,0
0.267615,0.734151,0.007419,0.281708,0.040835,0.015727,0.905823,0.067236,0.291554,0.076761,0.012661,0.058055,0.599325,0.002963,0.20952,0.118089,0.065919,0.062393,0.428985,0.032048,0.093502,0.5,0.089863,0.598096,0.163096,0.166667,0.38793,0.380573,0.691478,0.333333,0.81493,1,0
0.396142,0.861112,0.176055,0.064642,0.351486,0.024118,0.488451,0.727623,0.12639,0.092318,0.263217,0.079932,0.313405,0.756461,0.073761,0.19937,0.973403,0.026595,0.506176,0.639029,0.693719,0,0.772249,0.961451,0.949737,0.833333,0.617234,0.419163,0.189309,0.166667,0.208204,0.75,0
0.080738,0.441591,0.014507,0.025563,0.374935,0.045304,0.43186,0.708689,0.2915,0.068049,0.563605,0.023561,0.237555,0.316581,0.204799,0.113285,0.688155,0.002416,0.367602,0.885524,0.690306,0.333333,0.350419,0.822959,0.79228,0.166667,0.437901,0.557442,0.247822,0.166667,0.897141,0.25,0
0.482672,0.186353,0.123056,0.145588,0.294904,0.071391,0.317321,0.728195,0.123133,0.051705,0.708054,0.168346,0.041902,0.515713,0.080789,0.220089,0.14991,0.139029,0.638098,0.18202,0.756924,0.833333,0.022751,0.905042,0.737292,0.166667,0.624251,0.874312,0.4109,0.333333,0.711945,0.75,0.3573
0.997822,0.947263,0.012635,0.171721,0.691954,0.019989,0.362732,0.653228,0.006647,0.013391,0.596038,0.122194,0.516762,0.018003,0.033972,0.131358,0.811221,0.01628,0.263607,0.778199,0.554051,0,0.273262,0.622472,0.252785,0.833333,0.518957,0.484476,0.422583,0,0.196645,0.75,0.001871
0.717982,0.707702,0.141671,0.08348,0.837077,0.017718,0.769147,0.833188,0.26577,0.168831,0.150961,0.23991,0.189879,0.095631,0.022588,0.329606,0.667433,0.144289,0.661333,0.204095,0.858091,0.166667,0.873307,0.571059,0.393538,0.5,0.498078,0.278278,0.132053,0.166667,0.337567,0.25,0.026819
0.937294,0.820238,0.069563,0.050229,0.067757,0.075722,0.961403,0.01002,0.039572,0.006909,0.697481,0.157874,0.287653,0.869269,0.20926,0.137189,0.398289,0.157833,0.711062,0.95849,0.007351,0.166667,0.669857,0.251045,0.80196,0.833333,0.88887,0.396756,0.40517,0.5,0.885706,1,0.014493
0.334984,0.632094,0.011464,0.040104,0.439179,0.042414,0.273176,0.804398,0.009488,0.012167,0.363242,0.068028,0.870152,0.296944,0.623701,0.067462,0.772786,0.029148,0.451901,0.182242,0.949212,0.333333,0.059056,0.911064,0.828813,0.166667,0.92554,0.375265,0.039354,0.166667,0.867485,0.25,0.371222
0.350455,0.814116,0.032824,0.158192,0.543197,0.095309,0.823084,0.392805,0.173565,0.068562,0.236856,0.242125,0.09295,0.692493,0.003464,0.358505,0.025457,0.124477,0.233049,0.927242,0.509175,0,0.802837,0.96505,0.853466,0.333333,0.59154,0,0.850429,0,0.258704,0,0.125801
0.170596,0.857885,0.02725,0.026688,0.049003,0.134107,0.880892,0.87468,0.093412,0.06487,0.976572,0.020474,0.49948,0.291529,0.017644,0.029044,0.470926,0.043808,0.280697,0.822362,0.507015,0.166667,0.541295,0.913643,0.227553,0,0.863713,0.675669,0.947525,0.166667,0.732154,0.75,0
0.153466,0.74713,0.046747,0.307325,0.390332,0.140444,0.967259,0.982553,0.705288,0.054073,0.666917,0.005865,0.187384,0.797705,0.007908,0.157489,0.903858,0.052411,0.426547,0.65148,0.66824,0.333333,0.290576,0.919944,0.759099,0,0.734032,0.591767,0.537626,0.333333,0.86101,0,0.081398
0.94799,0.616963,0.136822,0.297484,0.206495,0.055973,0.74368,0.686062,0.22408,0.046208,0.833011,0.088718,0.693189,0.863029,0.27184,0.060794,0.720491,0.095117,0.074493,0.457917,0.192663,0.666667,0.037621,0.126307,0.977006,0.833333,0.588483,0.546584,0.307523,0,0.622871,0.75,0.037751
