@relation elevators

@attribute climbRate numeric
@attribute Altitude numeric
@attribute RollRate numeric
@attribute curRoll numeric
@attribute diffClb numeric
@attribute diffDiffClb numeric
@attribute Se numeric

@data
0.129568106,0.631578947,0.48456057,0.85,0.4,0.6,0.555555556
0.318936877,0.526315789,0.712589074,0.26,0.733333333,0.6,0.555555556
0.764119601,0.263157895,0.446555819,0.48,0.533333333,0.8,0.555555556
0.664451827,0.421052632,0.617577197,0.6,0.666666667,0.6,0.666666667
0.38538206,0.315789474,0.567695962,0.42,0.533333333,0.6,0.444444444
0.531561462,0.368421053,0.479809976,0.61,0.666666667,0.6,0.592592593
0.604651163,0.842105263,0.586698337,0.53,0.466666667,0.6,0.555555556
0.601328904,0.421052632,0.783847981,0.27,0.6,0.6,0.555555556
0.471760797,0.526315789,0.691211401,0.57,0.466666667,0.4,0.481481481
0.588039867,0.421052632,0.420427553,0.41,0.666666667,0.4,0.555555556
0.631229236,0.578947368,0.862232779,0.59,0.333333333,1,0.481481481
0.405315615,0.526315789,0.54631829,0.33,0.4,0.6,0.481481481
0.46179402,0.421052632,0.327790974,0.58,0.666666667,0.6,0.555555556
0.581395349,0.368421053,0.964370546,0.59,0.466666667,0.6,0.555555556
0.401993355,0.263157895,0.638954869,0.62,0.6,0.6,0.555555556
0.481727575,0.421052632,0.396674584,0.73,0.533333333,0.8,0.555555556
0.65448505,0.421052632,0.610451306,0.54,0.733333333,0.6,0.592592593
0.714285714,0.263157895,0.596199525,0.4,0.666666667,0.4,0.555555556
0.661129568,0.684210526,0.641330166,0.63,0.466666667,0.6,0.555555556
0.684385382,0.578947368,0.726840855,0.65,0.466666667,0.4,0.703703704
0.368770764,0.315789474,0.638954869,0.72,0.466666667,0.6,0.481481481
0.6910299,0.578947368,0.45368171,0.49,0.466666667,0.6,0.555555556
0.305647841,0.421052632,0.567695962,0.64,0.666666667,0.4,0.481481481
0.315614618,0.631578947,0.596199525,0.39,0.466666667,0.6,0.481481481
0.455149502,0.368421053,0.503562945,0.67,0.4,0.6,0.37037037
0.481727575,0.421052632,0.529691211,0.68,0.4,0.4,0.444444444
0.508305648,0.421052632,0.669833729,0.46,0.533333333,0.6,0.592592593
0.355481728,0.210526316,0.247030879,0.48,0.8,0.2,0.481481481
0.46179402,0.315789474,0.441805226,0.54,0.6,0.6,0.481481481
0.671096346,0.368421053,0.593824228,0.58,0.6,0.6,0.592592593
0.657807309,0.631578947,0.534441805,0.57,0.466666667,0.6,0.555555556
0.279069767,0.736842105,0.73871734,0.47,0.4,0.6,0.555555556
0.724252492,0.473684211,0.558194774,0.51,0.533333333,0.6,0.555555556
0.398671096,0.315789474,0.365795724,0.57,0.333333333,0.6,0.333333333
0.887043189,0.315789474,0.650831354,0.08,0.6,0.6,0.62962963
0.488372093,0.473684211,0.741092637,0.46,0.666666667,0.6,0.555555556
0.508305648,0.421052632,0.42280285,0.56,0.666666667,0.6,0.555555556
0.568106312,0.210526316,0.7695962,0.46,0.733333333,0.6,0.62962963
0.435215947,0.473684211,0.57719715,0.65,0.4,0.6,0.407407407
0.332225914,0.315789474,0.878859857,0.5,0.466666667,0.8,0.555555556
0.348837209,0.631578947,0.698337292,0.65,0.466666667,0.6,0.481481481
0.667774086,0.526315789,0.503562945,0.28,0.6,0.6,0.62962963
0.42192691,0.526315789,0.600950119,0.37,0.466666667,0.6,0.444444444
0.508305648,0.315789474,0.757719715,0.81,0.533333333,0.6,0.555555556
0.355481728,0.421052632,0.467933492,0.87,0.6,0.2,0.481481481
0.305647841,0.473684211,0.643705463,0.5,0.533333333,0.2,0.555555556
0.571428571,0.315789474,0.681710214,0.62,0.666666667,0.6,0.555555556
0.458471761,0.526315789,0.482185273,0.65,0.4,0.4,0.407407407
0.342192691,0.368421053,0.441805226,0.85,0.666666667,0.4,0.481481481
0.368770764,0.315789474,0.363420428,0.46,0.533333333,0.6,0.444444444
0.202657807,0.736842105,0.641330166,0.61,0.466666667,0.6,0.555555556
0.285714286,0.578947368,0.456057007,0.4,0.6,0.6,0.481481481
0.667774086,0.473684211,0.491686461,0.52,0.8,0.6,0.814814815
0.750830565,0.526315789,0.513064133,0.47,0.666666667,0.6,0.592592593
0.252491694,0.421052632,0.479809976,0.74,0.533333333,0.8,0.407407407
0.401993355,0.421052632,0.349168646,0.51,0.4,0.4,0.444444444
0.262458472,0.368421053,0.572446556,0.51,0.466666667,0.6,0.444444444
0.179401993,0.421052632,0.441805226,0.58,0.533333333,0.6,0.37037037
0.694352159,0.736842105,0.750593824,0.47,0.533333333,0.6,0.555555556
0.338870432,0.526315789,0.342042755,0.32,0.533333333,0.6,0.481481481
0.315614618,0.315789474,0.463182898,0.65,0.466666667,1,0.444444444
0.375415282,0.315789474,0.510688836,0.75,0.6,0.4,0.444444444
0.425249169,0.473684211,0.510688836,0.69,0.466666667,0.6,0.555555556
0.491694352,0.526315789,0.380047506,0.53,0.533333333,0.6,0.481481481
0.451827243,0.263157895,0.764845606,0.44,0.533333333,0.6,0.481481481
0.428571429,0.421052632,0.627078385,0.31,0.466666667,0.6,0.333333333
0.3089701,0.526315789,0.541567696,0.33,0.4,0.6,0.444444444
0.405315615,0.631578947,0.437054632,0.32,0.4,0.2,0.407407407
0.541528239,0.263157895,0.41567696,0.73,0.6,0.6,0.555555556
0.548172757,0.578947368,0.665083135,0.47,0.533333333,0.6,0.555555556
0.166112957,0.526315789,0.560570071,0.94,0.6,0.2,0.444444444
0.255813953,0.578947368,0.470308789,0.77,0.466666667,0.6,0.444444444
0.584717608,0.210526316,0.522565321,0.64,0.666666667,0.6,0.555555556
0.3089701,0.368421053,0.553444181,0.89,0.466666667,0.6,0.407407407
0.697674419,0.473684211,0.636579572,0.34,0.6,0.6,0.666666667
0.295681063,0.473684211,0.596199525,0.76,0.533333333,0.4,0.481481481
0.677740864,0.578947368,0.465558195,0.4,0.2,1,0.481481481
0.558139535,0.210526316,0.669833729,0.71,0.666666667,0.6,0.592592593
0.724252492,0.421052632,0.598574822,0.32,0.866666667,0.6,0.666666667
0.368770764,0.526315789,0.560570071,0.83,0.466666667,0.6,0.481481481
0.392026578,0.473684211,0.482185273,0.57,0.533333333,0.6,0.481481481
0.425249169,0.368421053,0.434679335,0.52,0.533333333,0.6,0.481481481
0.65448505,0.526315789,0.800475059,0.46,0.466666667,0.6,0.555555556
0.458471761,0.368421053,0.622327791,0.41,0.666666667,0.6,0.555555556
0.754152824,0.473684211,0.617577197,0.62,0.6,0.6,0.555555556
0.544850498,0.421052632,0.722090261,0.34,0.533333333,0.6,0.444444444
0.504983389,0.368421053,0.60807601,0.35,0.4,0.4,0.444444444
0.272425249,0.526315789,0.809976247,0.75,0.4,0.6,0.481481481
0.704318937,0.842105263,0.662707838,0.38,0.6,0.6,0.555555556
0.601328904,0.473684211,0.570071259,0.44,0.6,0.6,0.592592593
0.245847176,0.315789474,0.346793349,0.64,0.666666667,0.2,0.481481481
0.332225914,0.421052632,0.372921615,0.73,0.333333333,0.6,0.407407407
0.465116279,0.631578947,0.857482185,0.44,0.533333333,0.6,0.555555556
0.279069767,0.263157895,0.403800475,0.44,0.466666667,0.6,0.444444444
0.564784053,0.421052632,0.64608076,0.62,0.6,0.6,0.592592593
0.598006645,0.315789474,0.767220903,0.63,0.533333333,0.6,0.555555556
0.611295681,0.473684211,0.446555819,0.29,0.733333333,0.6,0.814814815
0.401993355,0.421052632,0.67695962,0.27,0.6,0.6,0.555555556
0.392026578,0.631578947,0.57719715,0.42,0.4,0.6,0.407407407
0.202657807,0.578947368,0.451306413,0.43,0.533333333,0.6,0.481481481
0.727574751,0.368421053,0.513064133,0.55,0.6,0.6,0.62962963
0.521594684,0.368421053,0.304038005,0.58,0.533333333,0.6,0.592592593
0.475083056,0.368421053,0.634204276,0.37,0.6,0.6,0.555555556
0.318936877,0.578947368,0.467933492,0.37,0.6,0.4,0.481481481
0.740863787,0.526315789,0.703087886,0.81,0.466666667,0.6,0.703703704
0.149501661,0.631578947,0.467933492,0.77,0.466666667,0.6,0.407407407
0.401993355,0.473684211,0.688836105,0.71,0.533333333,0.4,0.481481481
0.621262458,0.473684211,0.413301663,0.57,0.4,0.8,0.555555556
0.352159468,0.526315789,0.475059382,0.52,0.4,0.6,0.481481481
0.411960133,0.368421053,0.477434679,0.65,0.533333333,0.6,0.444444444
0.425249169,0.368421053,0.624703088,0.64,0.466666667,0.6,0.407407407
0.365448505,0.368421053,0.496437055,0.24,0.533333333,0.6,0.37037037
0.468438538,0.473684211,0.48456057,0.4,0.533333333,0.4,0.481481481
0.800664452,0.631578947,0.703087886,0.43,0.533333333,0.6,0.555555556
0.637873754,0.473684211,0.58432304,0.48,0.6,0.6,0.62962963
0.441860465,0.263157895,0.365795724,0.34,0.533333333,0.6,0.444444444
0.61461794,0.578947368,0.356294537,0.53,0.666666667,0.6,0.592592593
0.428571429,0.526315789,0.558194774,0.6,0.4,0.6,0.444444444
0.38538206,0.210526316,0.394299287,0.6,0.533333333,0.8,0.481481481
0.754152824,0.473684211,0.470308789,0.57,0.6,0.6,0.555555556
0.551495017,0.315789474,0.617577197,0.31,0.666666667,0.6,0.592592593
0.478405316,0.421052632,0.437054632,0.43,0.466666667,0.6,0.407407407
0.431893688,0.526315789,0.629453682,0.51,0.466666667,0.6,0.481481481
0.42192691,0.684210526,0.669833729,0.61,0.4,0.4,0.444444444
0.166112957,0.526315789,0.669833729,0.8,0.466666667,0.4,0.444444444
0.428571429,0.263157895,0.534441805,0.71,0.533333333,0.6,0.481481481
0.38538206,0.368421053,0.313539192,0.65,0.4,0.8,0.407407407
0.458471761,0.631578947,0.657957245,0.72,0.6,0.6,0.592592593
0.375415282,0.368421053,0.610451306,0.36,0.466666667,0.6,0.444444444
0.601328904,0.473684211,0.629453682,0.47,0.666666667,0.6,0.555555556
0.637873754,0.526315789,0.505938242,0.41,0.666666667,0.6,0.62962963
0.365448505,0.368421053,0.463182898,0.56,0.533333333,0.6,0.333333333
0.561461794,0.421052632,0.394299287,0.5,0.4,1,0.555555556
0.514950166,0.473684211,0.418052257,0.75,0.466666667,0.6,0.481481481
0.448504983,0.368421053,0.460807601,0.47,0.466666667,0.6,0.481481481
0.375415282,0.578947368,0.529691211,0.5,0.466666667,0.6,0.444444444
0.445182724,0.631578947,0.285035629,0.63,0.4,0.6,0.481481481
0.262458472,0.421052632,0.242280285,0.39,0.4,0.8,0.481481481
0.611295681,0.368421053,0.579572447,0.54,0.666666667,0.6,0.592592593
0.684385382,0.315789474,0.536817102,0.43,0.6,0.6,0.555555556
0.279069767,0.210526316,0.596199525,0.73,0.4,0.6,0.333333333
0.365448505,0.368421053,0.513064133,0.41,0.533333333,0.6,0.481481481
0.305647841,0.526315789,0.524940618,0.44,0.4,0.6,0.481481481
0.338870432,0.421052632,0.555819477,0.26,0.466666667,0.6,0.37037037
0.42192691,0.421052632,0.819477435,0.54,0.6,0.6,0.592592593
0.438538206,0.263157895,0.560570071,0.84,0.4,0.6,0.333333333
0.617940199,0.421052632,0.672209026,0.61,0.6,0.6,0.592592593
0.488372093,0.473684211,0.733966746,0.69,0.266666667,0.6,0.481481481
0.34551495,0.368421053,0.527315914,0.41,0.466666667,0.6,0.481481481
0.3089701,0.578947368,0.482185273,0.72,0.466666667,0.6,0.444444444
0.342192691,0.368421053,0.755344418,0.5,0.533333333,0.6,0.481481481
0.471760797,0,0.503562945,0.39,0.866666667,0.2,0.555555556
0.289036545,0.578947368,0.548693587,0.63,0.533333333,0.4,0.481481481
0.611295681,0.578947368,0.598574822,0.71,0.6,0.6,0.666666667
0.302325581,0.263157895,0.387173397,0.43,0.666666667,0.8,0.481481481
0.651162791,0.473684211,0.387173397,0.37,0.4,0.6,0.407407407
0.159468439,0.421052632,0.280285036,0.53,0.533333333,0.6,0.407407407
0.827242525,0.315789474,0.505938242,0.54,0.8,0.6,0.62962963
0.202657807,0.473684211,0.472684086,0.51,0.333333333,0.6,0.407407407
0.405315615,0.631578947,0.444180523,0.54,0.4,0.6,0.481481481
0.697674419,0.473684211,0.465558195,0.41,0.733333333,0.6,0.555555556
0.774086379,0.526315789,0.729216152,0.53,0.466666667,0.8,0.555555556
0.438538206,0.526315789,0.710213777,0.46,0.6,0.6,0.555555556
0.215946844,0.526315789,0.714964371,0.58,0.4,0.6,0.37037037
0.388704319,0.526315789,0.425178147,0.73,0.333333333,0.6,0.37037037
0.401993355,0.473684211,0.501187648,0.46,0.466666667,0.6,0.444444444
0.57807309,0.473684211,0.496437055,0.58,0.733333333,0.6,0.592592593
0.328903654,0.473684211,0.54631829,0.67,0.466666667,0.6,0.444444444
0.289036545,0.526315789,0.610451306,0.6,0.533333333,0.8,0.555555556
0.677740864,0.473684211,0.460807601,0.36,0.6,0.6,0.592592593
0.794019934,0.473684211,0.432304038,0.67,0.466666667,1,0.62962963
0.315614618,0.736842105,0.517814727,0.81,0.4,0.8,0.444444444
0.411960133,0.578947368,0.496437055,0.58,0.466666667,0.6,0.481481481
0.322259136,0.473684211,0.508313539,0.7,0.533333333,0.4,0.481481481
0.674418605,0.631578947,0.622327791,0.35,0.533333333,0.8,0.555555556
0.122923588,0.421052632,0.581947743,0.53,0.6,0.6,0.444444444
0.302325581,0.473684211,0.48456057,0.47,0.466666667,0.6,0.481481481
0.687707641,0.578947368,0.503562945,0.54,0.6,0.6,0.62962963
0.3089701,0.526315789,0.6152019,0.71,0.466666667,0.6,0.407407407
0.15282392,0.526315789,0.551068884,0.57,0.466666667,0.6,0.481481481
0.186046512,0.368421053,0.610451306,0.79,0.466666667,0.6,0.444444444
0.508305648,0.631578947,0.432304038,0.67,0.466666667,0.6,0.481481481
0.61461794,0.315789474,0.710213777,0.27,0.666666667,0.6,0.666666667
0.514950166,0.631578947,0.275534442,0.56,0.6,0.6,0.555555556
0.401993355,0.421052632,0.413301663,0.84,0.466666667,0.6,0.407407407
0.448504983,0.157894737,0.695961995,0.64,0.533333333,0.6,0.444444444
0.136212625,0.578947368,0.299287411,0.47,0.466666667,0.6,0.481481481
0.382059801,0.473684211,0.570071259,0.24,0.6,0.2,0.555555556
0.458471761,0.421052632,0.665083135,0.69,0.6,0.4,0.481481481
0.53820598,0.473684211,0.589073634,0.34,0.666666667,0.8,0.555555556
0.431893688,0.473684211,0.655581948,0.64,0.4,0.6,0.333333333
0.53820598,0.684210526,0.693586698,0.49,0.6,0.6,0.592592593
0.6910299,0.578947368,0.54631829,0.37,0.533333333,0.6,0.555555556
0.405315615,0.421052632,0.624703088,0.29,0.533333333,0.6,0.555555556
0.574750831,0.578947368,0.513064133,0.27,0.8,0.6,0.62962963
0.548172757,0.526315789,0.434679335,0.73,0.466666667,0.6,0.481481481
0.774086379,0.578947368,0.726840855,0.43,0.6,0.6,0.666666667
0.378737542,0.473684211,0.560570071,0.65,0.4,0.6,0.555555556
0.641196013,0.578947368,0.491686461,0.64,0.6,0.6,0.555555556
0.53820598,0.526315789,0.396674584,0.54,0.466666667,0.6,0.481481481
0.235880399,0.578947368,0.429928741,0.47,0.466666667,0.6,0.333333333
0.568106312,0.473684211,0.691211401,0.17,0.666666667,0.6,0.555555556
0.584717608,0.473684211,0.570071259,0.52,0.6,0.6,0.555555556
0.574750831,0.421052632,0.403800475,0.46,0.466666667,0.8,0.481481481
0.438538206,0.473684211,0.465558195,0.79,0.466666667,0.6,0.481481481
0.528239203,0.315789474,0.363420428,0.35,0.666666667,0.8,0.444444444
0.491694352,0.473684211,0.698337292,0.44,0.533333333,0.6,0.592592593
0.358803987,0.421052632,0.717339667,0.78,0.6,0.8,0.481481481
0.38538206,0.578947368,0.570071259,0.76,0.466666667,0.6,0.481481481
0.222591362,0.526315789,0.729216152,0.45,0.4,0.6,0.407407407
0.551495017,0,0.681710214,0.2,0.666666667,0.6,0.555555556
0.468438538,0.526315789,0.522565321,0.69,0.4,0.6,0.333333333
0.338870432,0.473684211,0.553444181,0.49,0.533333333,0.6,0.481481481
0.342192691,0.421052632,0.551068884,0.49,0.533333333,0.6,0.444444444
0.225913621,0.684210526,0.437054632,0.56,0.533333333,0.6,0.444444444
0.797342193,0.631578947,0.579572447,0.62,0.466666667,0.8,0.555555556
0.362126246,0.473684211,0.491686461,0.62,0.533333333,0.6,0.481481481
0.418604651,0.473684211,0.722090261,0.58,0.4,0.6,0.407407407
0.704318937,0.631578947,0.581947743,0.57,0.533333333,0.6,0.555555556
0.61461794,0.315789474,0.513064133,0.24,0.733333333,0.6,0.555555556
0.458471761,0.368421053,0.703087886,0.74,0.466666667,0.6,0.481481481
0.554817276,0.052631579,0.662707838,0.61,0.733333333,0.4,0.592592593
0.398671096,0.421052632,0.579572447,0.6,0.733333333,0.2,0.592592593
0.438538206,0.473684211,0.722090261,0.28,0.6,0.6,0.555555556
0.621262458,0.368421053,0.741092637,0.24,0.533333333,0.6,0.481481481
0.983388704,0.578947368,0.722090261,0.2,0.6,0.8,0.555555556
0.468438538,0.894736842,0.477434679,0.84,0.2,0.6,0.444444444
0.215946844,0.578947368,0.579572447,0.47,0.4,0.2,0.407407407
0.77076412,0.473684211,0.622327791,0.57,0.6,0.8,0.703703704
0.737541528,0.315789474,0.42280285,0.57,0.733333333,0.6,0.555555556
0.647840532,0.526315789,0.679334917,0.03,0.666666667,0.6,0.62962963
0.202657807,0.684210526,0.655581948,0.67,0.6,0.2,0.555555556
0.292358804,0.684210526,0.45368171,0.58,0.533333333,0.4,0.481481481
0.315614618,0.368421053,0.510688836,0.65,0.466666667,0.8,0.407407407
0.372093023,0.368421053,0.29216152,0.36,0.533333333,0.6,0.481481481
0.747508306,0.526315789,0.524940618,0.49,0.6,0.6,0.592592593
0.418604651,0.263157895,0.351543943,0.37,0.6,0.6,0.555555556
0.511627907,0.157894737,0.558194774,0.73,0.8,0.6,0.555555556
0.42192691,0.368421053,0.451306413,0.79,0.466666667,0.6,0.407407407
0.561461794,0.315789474,0.439429929,0.69,0.333333333,0.6,0.37037037
0.392026578,0.421052632,0.591448931,0.57,0.466666667,0.6,0.444444444
0.704318937,0.421052632,0.57719715,0.5,0.733333333,0.6,0.62962963
0.707641196,0.052631579,0.565320665,0.85,0.733333333,0.6,0.555555556
0.219269103,0.473684211,0.565320665,0.42,0.466666667,0.6,0.444444444
0.910299003,0.631578947,0.714964371,0.17,0.466666667,0.6,0.555555556
0.65448505,0.315789474,0.669833729,0.49,0.733333333,0.6,0.592592593
0.26910299,0.421052632,0.586698337,0.75,0.6,0.2,0.481481481
0.747508306,0.315789474,0.598574822,0.4,0.866666667,0.6,0.703703704
0.514950166,0.578947368,0.712589074,0.45,0.666666667,0.6,0.555555556
0.607973422,0.473684211,0.513064133,0.41,0.6,0.6,0.555555556
0.189368771,0.368421053,0.460807601,0.62,0.6,0.4,0.444444444
0.392026578,0.473684211,0.477434679,0.46,0.333333333,0.6,0.37037037
0.667774086,0.210526316,0.700712589,0.23,0.733333333,0.6,0.592592593
0.77076412,0.526315789,0.396674584,0.38,0.466666667,0.6,0.555555556
0.684385382,0.473684211,0.555819477,0.57,0.6,0.6,0.555555556
0.355481728,0.526315789,0.327790974,0.13,0.533333333,0.6,0.481481481
0.431893688,0.526315789,0.361045131,0.66,0.2,1,0.37037037
0.737541528,0.842105263,0.743467933,0.57,0.533333333,0.6,0.62962963
0.621262458,0.736842105,0.629453682,0.67,0.466666667,0.6,0.555555556
0.508305648,0.368421053,0.503562945,0.18,0.533333333,0.4,0.481481481
0.318936877,0.578947368,0.522565321,0.64,0.4,0.6,0.407407407
0.318936877,0.631578947,0.460807601,0.68,0.466666667,0.6,0.481481481
0.302325581,0.631578947,0.596199525,0.68,0.533333333,0.6,0.481481481
0.598006645,0.421052632,0.51543943,0.4,0.6,0.6,0.592592593
0.495016611,0.578947368,0.429928741,0.41,0.533333333,0.6,0.407407407
0.750830565,0.473684211,0.548693587,0.7,0.6,0.6,0.740740741
0.681063123,0.578947368,0.589073634,0.08,0.533333333,0.6,0.592592593
0.465116279,0.315789474,0.555819477,0.53,0.466666667,0.6,0.481481481
0.700996678,0.421052632,0.565320665,0.29,0.6,0.6,0.555555556
0.863787375,0.526315789,0.489311164,0.48,0.6,0.6,0.666666667
0.428571429,0.526315789,0.617577197,0.53,0.466666667,0.6,0.444444444
0.431893688,0.421052632,0.748218527,0.27,0.6,0.6,0.592592593
0.318936877,0.473684211,0.475059382,0.63,0.533333333,0.6,0.444444444
0.209302326,0.526315789,0.736342043,0.51,0.533333333,0.6,0.481481481
0.700996678,0.421052632,0.653206651,0.57,0.533333333,0.4,0.592592593
0.42192691,0.473684211,0.543942993,0.67,0.4,0.6,0.555555556
0.142857143,0.526315789,0.425178147,0.45,0.6,0.6,0.481481481
0.355481728,0.315789474,0.57719715,0.52,0.533333333,0.6,0.555555556
0.342192691,0.473684211,0.667458432,0.64,0.4,0.6,0.444444444
0.325581395,0.578947368,0.45368171,0.61,0.4,0.6,0.407407407
0.65448505,0.421052632,0.510688836,0.43,0.8,0.6,0.555555556
0.292358804,0.526315789,0.565320665,0.42,0.6,0.6,0.444444444
0.514950166,0,0.39192399,0.55,0.8,0.6,0.555555556
0.617940199,0.736842105,0.399049881,0.35,0.4,1,0.481481481
0.455149502,0.315789474,0.688836105,0.49,0.6,0.4,0.555555556
0.491694352,0.473684211,0.446555819,0.78,0.666666667,0.6,0.592592593
0.757475083,0.789473684,0.636579572,0.75,0.466666667,0.6,0.62962963
0.568106312,0.473684211,0.446555819,0.53,0.6,0.6,0.555555556
0.588039867,0.473684211,0.444180523,0.56,0.733333333,0.8,0.592592593
0.833887043,0.578947368,0.634204276,0.68,0.6,0.6,0.592592593
0.348837209,0.368421053,0.510688836,0.47,0.666666667,0.2,0.481481481
0.215946844,0.421052632,0.551068884,0.53,0.6,0.4,0.444444444
0.262458472,0.368421053,0.553444181,0.46,0.533333333,0.4,0.37037037
0.358803987,0.578947368,0.598574822,0.49,0.4,0.6,0.481481481
0.820598007,0.421052632,0.634204276,0.56,0.533333333,0.8,0.592592593
0.388704319,0.157894737,0.494061758,0.84,0.6,0.6,0.481481481
0.677740864,0.578947368,0.665083135,0.44,0.466666667,0.6,0.555555556
0.870431894,0.578947368,0.579572447,0.33,0.4,0.6,0.592592593
0.34551495,0.473684211,0.586698337,0.47,0.533333333,0.6,0.481481481
0.598006645,0.368421053,0.491686461,0.62,0.666666667,0.6,0.592592593
0.787375415,0.526315789,0.6152019,0.12,0.6,0.8,0.592592593
0.318936877,0.631578947,0.660332542,0.63,0.533333333,0.6,0.481481481
0.395348837,0.526315789,0.58432304,0.69,0.266666667,0.6,0.481481481
0.637873754,0.473684211,0.714964371,0.38,0.533333333,0.6,0.592592593
0.50166113,0.789473684,0.39192399,0.75,0.466666667,0.6,0.407407407
0.398671096,0.263157895,0.289786223,0.82,0.6,0.6,0.481481481
0.564784053,0.684210526,0.377672209,0.49,0.466666667,0.6,0.555555556
0.372093023,0.368421053,0.3847981,0.51,0.6,0.6,0.555555556
0.408637874,0.421052632,0.565320665,0.74,0.4,0.6,0.444444444
0.475083056,0.315789474,0.377672209,0.76,0.6,0.6,0.555555556
0.372093023,0.421052632,0.688836105,0.58,0.533333333,0.6,0.481481481
0.378737542,0.315789474,0.783847981,0.38,0.733333333,0.6,0.555555556
0.528239203,0.526315789,0.465558195,0.43,0.533333333,0.6,0.592592593
0.34551495,0.210526316,0.458432304,0.88,0.466666667,0.6,0.37037037
0.481727575,0.684210526,0.534441805,0.49,0.333333333,0.6,0.444444444
0.315614618,0.368421053,0.691211401,0.74,0.533333333,0.4,0.407407407
0.465116279,0.315789474,0.42280285,0.51,0.6,0.2,0.444444444
0.139534884,0.473684211,0.534441805,0.55,0.533333333,0.6,0.407407407
0.328903654,0.263157895,0.432304038,0.82,0.6,0.4,0.481481481
0.418604651,0.736842105,0.634204276,0.49,0.4,0.6,0.481481481
0.441860465,0.421052632,0.39192399,0.71,0.533333333,0.6,0.444444444
0.681063123,0.421052632,0.472684086,0.46,0.8,0.6,0.740740741
0.611295681,0.421052632,0.703087886,0.63,0.533333333,0.6,0.555555556
0.551495017,0.421052632,0.752969121,0.8,0.4,1,0.555555556
0.833887043,0.736842105,0.605700713,0.66,0.4,0.8,0.592592593
0.727574751,0.263157895,0.572446556,0.67,0.8,0.6,0.62962963
0.368770764,0.578947368,0.57719715,0.48,0.4,0.6,0.37037037
0.42192691,0.368421053,0.665083135,0.35,0.6,0.6,0.555555556
0.405315615,0.578947368,0.54631829,0.84,0.266666667,0.6,0.37037037
0.428571429,0.473684211,0.567695962,0.39,0.466666667,0.6,0.444444444
0.77076412,0.421052632,0.674584323,0.77,0.533333333,0.6,0.555555556
0.34551495,0.368421053,0.567695962,0.59,0.533333333,0.6,0.444444444
0.863787375,0.684210526,0.370546318,0.4,0.466666667,0.6,0.555555556
0.554817276,0.473684211,0.695961995,0.27,0.533333333,0.6,0.555555556
0.445182724,0.526315789,0.627078385,0.38,0.4,0.6,0.37037037
0.335548173,0.473684211,0.517814727,0.64,0.466666667,0.6,0.37037037
0.531561462,0.789473684,0.871733967,0.68,0.333333333,0.8,0.592592593
0.684385382,0.789473684,0.346793349,0.73,0.466666667,0.6,0.481481481
0.604651163,0.421052632,0.475059382,0.47,0.733333333,0.6,0.62962963
0.734219269,0.473684211,0.591448931,0.6,0.533333333,0.6,0.555555556
0.465116279,0.263157895,0.638954869,0.37,0.733333333,0.4,0.555555556
0.22923588,0.578947368,0.648456057,0.7,0.533333333,0.6,0.481481481
0.677740864,0.578947368,0.529691211,0.36,0.533333333,0.6,0.555555556
0.667774086,0.526315789,0.48456057,0.39,0.466666667,0.8,0.555555556
0.305647841,0.368421053,0.380047506,0.65,0.466666667,0.2,0.444444444
0.53820598,0.421052632,0.358669834,0.47,0.733333333,0.6,0.62962963
0.568106312,0.526315789,0.467933492,0.58,0.466666667,0.6,0.481481481
0.312292359,0.263157895,0.448931116,0.69,0.533333333,0.6,0.444444444
0.631229236,0.526315789,0.691211401,0.44,0.466666667,0.8,0.555555556
0.368770764,0.473684211,0.551068884,0.66,0.533333333,0.6,0.481481481
0.418604651,0.421052632,0.334916865,0.65,0.533333333,0.6,0.481481481
0.687707641,0.368421053,0.681710214,0.46,0.666666667,0.6,0.62962963
0.315614618,0.473684211,0.425178147,0.7,0.466666667,0.6,0.444444444
0.282392027,0.421052632,0.703087886,0.24,0.333333333,0.6,0.481481481
0.571428571,0.526315789,0.617577197,0.49,0.733333333,0.6,0.592592593
0.598006645,0.526315789,0.387173397,0.3,0.666666667,0.8,0.62962963
0.289036545,0.315789474,0.551068884,0.84,0.533333333,0.2,0.444444444
0.372093023,0.315789474,0.714964371,0.57,0.6,0.6,0.444444444
0.451827243,0.421052632,0.42280285,0.42,0.466666667,0.6,0.444444444
0.664451827,0.315789474,0.743467933,0.43,0.6,0.6,0.555555556
0.401993355,0.421052632,0.456057007,0.49,0.533333333,0.6,0.481481481
0.534883721,0.315789474,0.679334917,0.63,0.6,0.6,0.555555556
0.644518272,0.421052632,0.650831354,0.51,0.6,0.6,0.592592593
0.262458472,0.578947368,0.565320665,0.56,0.333333333,0.6,0.481481481
0.338870432,0.578947368,0.536817102,0.46,0.533333333,0.6,0.592592593
0.38538206,0.631578947,0.406175772,0.55,0.533333333,0.6,0.481481481
0.664451827,0.631578947,0.475059382,0.57,0.4,0.8,0.555555556
0.684385382,0.473684211,0.688836105,0.63,0.6,0.6,0.592592593
0.710963455,0.526315789,0.703087886,0.4,0.666666667,0.8,0.592592593
0.478405316,0.368421053,0.439429929,0.77,0.533333333,0.6,0.592592593
0.571428571,0.421052632,0.57719715,0.46,0.733333333,0.6,0.555555556
0.252491694,0.368421053,0.57719715,0.64,0.533333333,0.6,0.481481481
0.594684385,0.473684211,0.643705463,0.43,0.6,0.6,0.555555556
